timestamp,timestamp_sample,device_id,pressure,temperature,error_count
9153421334,9153421084,6845961,98915.32,47.669884,0
9153530830,9153530573,6845961,98915.59,47.676853,0
9153608840,9153608591,6845961,98915.24,47.68034,0
9153718210,9153717962,6845961,98915.25,47.681503,0
9153811968,9153811719,6845961,98915.42,47.679176,0
9153968211,9153967959,6845961,98915.016,47.676853,0
9154046500,9154046248,6845961,98914.484,47.682663,0
9154093211,9154092961,6845961,98914.86,47.681503,0
9154233911,9154233662,6845961,98914.375,47.67337,0
9154343209,9154342959,6845961,98914.73,47.668724,0
9154421336,9154421087,6845961,98914.31,47.66756,0
9154530912,9154530654,6845961,98913.78,47.672207,0
9154608975,9154608709,6845961,98914.164,47.671047,0
9154718211,9154717958,6845961,98914.34,47.669884,0
9154812075,9154811817,6845961,98913.51,47.665237,0
9154905720,9154905470,6845961,98913.76,47.669884,0
9155046353,9155046104,6845961,98913.59,47.672207,0
9155108954,9155108701,6845961,98913.8,47.67337,0
9155233853,9155233598,6845961,98913.64,47.676853,0
9155327599,9155327339,6845961,98913.555,47.668724,0
9155421342,9155421091,6845961,98912.96,47.668724,0
9155515109,9155514857,6845961,98911.6,47.669884,0
9155624459,9155624209,6845961,98912.69,47.66175,0
9155749476,9155749219,6845961,98912.914,47.664078,0
9155811961,9155811711,6845961,98912.94,47.666397,0
9155936966,9155936713,6845961,98912.31,47.662914,0
9156046332,9156046087,6845961,98913.055,47.65943,0
9156140123,9156139873,6845961,98912.88,47.66175,0
9156233847,9156233599,6845961,98912.516,47.662914,0
9156327592,9156327342,6845961,98912.945,47.66756,0
9156436962,9156436713,6845961,98913.29,47.662914,0
9156515179,9156514869,6845961,98913.11,47.664078,0
9156624478,9156624219,6845961,98913.09,47.662914,0
9156749565,9156749230,6845961,98913.43,47.657104,0
9156811968,9156811719,6845961,98913.48,47.66175,0
9156952596,9156952345,6845961,98913.03,47.657104,0
9157030758,9157030500,6845961,98912.66,47.658268,0
9157140135,9157139854,6845961,98913.08,47.66175,0
9157218205,9157217958,6845961,98913.27,47.66175,0
9157327593,9157327344,6845961,98912.86,47.65943,0
9157468206,9157467956,6845961,98912.85,47.658268,0
9157515085,9157514841,6845961,98913.0,47.672207,0
9157655707,9157655457,6845961,98913.164,47.669884,0
9157765099,9157764818,6845961,98913.195,47.672207,0
9157843207,9157842958,6845961,98912.875,47.679176,0
9157952593,9157952344,6845961,98913.45,47.678017,0
9158030746,9158030485,6845961,98912.73,47.682663,0
9158140128,9158139879,6845961,98913.266,47.679176,0
9158218197,9158217952,6845961,98913.23,47.675694,0
9158327598,9158327350,6845961,98913.125,47.683823,0
9158468205,9158467956,6845961,98913.4,47.67337,0
9158515126,9158514873,6845961,98913.29,47.681503,0
9158593382,9158593127,6845961,98913.07,47.679176,0
9158734016,9158733765,6845961,98913.055,47.676853,0
9158843199,9158842954,6845961,98913.52,47.684986,0
9158921338,9158921090,6845961,98913.52,47.684986,0
9159030738,9159030489,6845961,98913.07,47.679176,0
9159108890,9159108641,6845961,98913.484,47.681503,0
9159218200,9159217954,6845961,98913.74,47.68615,0
9159311961,9159311714,6845961,98913.73,47.684986,0
9159405726,9159405475,6845961,98913.414,47.693115,0
9159546518,9159546255,6845961,98913.16,47.68731,0
9159608842,9159608593,6845961,98913.07,47.679176,0
9159733871,9159733595,6845961,98913.6,47.691956,0
9159843203,9159842957,6845961,98913.09,47.681503,0
9159921338,9159921088,6845961,98913.29,47.681503,0
9160030740,9160030492,6845961,98913.125,47.683823,0
9160124475,9160124225,6845961,98913.07,47.679176,0
9160218212,9160217957,6845961,98912.83,47.67453,0
9160311963,9160311714,6845961,98913.36,47.669884,0
9160421337,9160421088,6845961,98913.13,47.666397,0
9160546573,9160546314,6845961,98913.14,47.66756,0
9160608916,9160608599,6845961,98913.05,47.658268,0
9160733846,9160733597,6845961,98912.9,47.662914,0
9160827594,9160827343,6845961,98913.164,47.669884,0
9160936982,9160936715,6845961,98913.49,47.662914,0
9161015147,9161014899,6845961,98913.31,47.665237,0
9161124480,9161124225,6845961,98913.31,47.665237,0
9161249644,9161249394,6845961,98913.336,47.66756,0
9161311964,9161311715,6845961,98913.58,47.671047,0
9161452608,9161452357,6845961,98913.164,47.669884,0
9161546422,9161546091,6845961,98912.77,47.668724,0
9161640212,9161639960,6845961,98913.22,47.67453,0
9161749481,9161749206,6845961,98913.02,47.67453,0
9161827588,9161827340,6845961,98913.46,47.679176,0
