timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
9134672801,0.31011704,-0.62209344,-0.40045914,10368,0,0.02158119,0.2701746,-9.203534,14941,0,0,0,1
9134682544,0.18027501,-0.5751552,-0.4551355,9743,0,0.23339987,0.45437193,-9.4375,8865,0,0,0,1
9134692960,0.08771096,-0.5296065,-0.44730216,10416,0,0.3535528,0.4944229,-9.609375,6770,0,0,0,1
9134702346,0.010381383,-0.41498432,-0.40139407,9386,0,0.465567,0.59221953,-9.716511,15768,0,0,0,1
9134712581,-0.061422486,-0.24373642,-0.34377196,10235,0,0.4902786,0.68362933,-9.625002,7333,0,0,0,1
9134722062,-0.12633984,-0.10148596,-0.27736464,9481,0,0.44746542,0.7513015,-9.470703,8231,0,0,0,1
9134732718,-0.21059583,-0.0034286394,-0.22169621,10656,0,0.37979308,0.73887193,-9.28125,8414,0,0,0,1
9134742776,-0.33903158,0.10153671,-0.20607468,10058,0,0.32593143,0.85152495,-9.115393,14422,0,0,0,1
9134752886,-0.4950946,0.2120184,-0.21486185,10110,0,0.3936038,0.9957505,-9.068359,8377,0,0,0,1
9134762338,-0.64079875,0.30662265,-0.21681026,9452,0,0.42122516,1.1587166,-9.148436,7851,0,0,0,1
9134772866,-0.76233363,0.3715379,-0.19726896,10528,0,0.3019327,1.3210185,-9.318155,15839,0,0,0,1
9134782862,-0.46679908,0.2610138,-0.13283488,9996,0,1.0040355,1.3603525,-13.26367,7093,0,0,0,1
9134792710,0.38946283,0.18636727,-0.08707125,9848,0,0.23201847,1.3479232,-14.222656,8453,0,0,0,1
9134803211,0.72782224,0.6229037,-0.2938576,10501,0,-0.6891535,1.0233718,-11.314452,8416,0,0,0,1
9134813200,0.46819615,1.0939976,-0.48979285,9989,0,0.111973934,1.1137426,-10.215995,14407,0,0,0,1
9134823137,0.33910254,0.99507326,-0.39054582,9937,0,0.5841912,1.5647508,-9.455078,9204,0,0,0,1
9134832506,0.29004556,0.62559164,-0.21978985,9369,0,0.6781036,1.3631144,-9.455076,6762,0,0,0,1
9134842843,0.260324,0.4522944,-0.17385286,10337,0,0.50219506,1.2261487,-9.904327,15476,0,0,0,1
9134853284,0.22577403,0.58905995,-0.30464333,10441,0,0.50270796,0.9943694,-10.009766,7703,0,0,0,1
9134863148,0.2320001,0.8203836,-0.46187177,9864,0,0.62424207,1.0358015,-9.683594,8465,0,0,0,1
9134872622,0.3169529,0.920461,-0.5215225,9474,0,0.7858269,1.1449059,-9.339842,7409,0,0,0,1
9134882841,0.43986937,0.8168367,-0.46398246,10219,0,0.9073609,1.2664399,-9.167969,9236,0,0,0,1
9134892598,0.54137003,0.5509541,-0.32536548,9757,0,1.070327,1.1310953,-9.226564,13809,0,0,0,1
9134902654,0.58901554,0.25887144,-0.17495465,10056,0,1.1656207,0.82035506,-9.455078,8239,0,0,0,1
9134913320,0.58073246,0.069696926,-0.07724006,10666,0,1.0807225,0.4931416,-9.752965,15842,0,0,0,1
9134922653,0.5337803,-0.00070749066,-0.03811941,9333,0,0.9916063,0.3452676,-9.89258,7311,0,0,0,1
9134932222,0.48682633,-0.0034557404,-0.027344946,9569,0,0.93636346,0.40051028,-9.820311,8628,0,0,0,1
9134943150,0.49649432,0.015875248,-0.009758122,10928,0,0.85488045,0.58971655,-9.587891,8142,0,0,0,1
9134953305,0.59731257,-0.021441884,0.06638789,10155,0,1.0937561,0.9154977,-9.167952,14396,0,0,0,1
9134962695,0.68640506,-0.3329222,0.24398476,9390,0,1.3299677,1.0371826,-9.126955,8046,0,0,0,1
9134972404,0.70160025,-0.7030696,0.44707066,9709,0,0.720917,0.53585505,-9.490236,8178,0,0,0,1
9134982847,0.68153834,-0.7755219,0.5263146,10443,0,0.63943374,0.1284399,-9.931641,8412,0,0,0,1
9134993026,0.62009007,-0.7015893,0.49023667,10179,0,0.6722086,-0.1531613,-10.099231,14556,0,0,0,1
9135003248,0.5261915,-0.61596,0.42284068,10222,0,0.63943374,-0.3052154,-10.201171,9164,0,0,0,1
9135013443,0.41639745,-0.515833,0.3437372,10195,0,0.6131935,-0.33145568,-10.201173,7267,0,0,0,1
9135022645,0.31212613,-0.43089983,0.27635148,9202,0,0.5980017,-0.29140472,-10.144531,8843,0,0,0,1
9135033068,0.21338303,-0.39568564,0.22946796,10423,0,0.6613368,-0.24359244,-10.158558,14545,0,0,0,1
9135042609,0.10980766,-0.38049635,0.18356094,9541,0,0.5966208,-0.20992176,-10.146486,7610,0,0,0,1
9135053255,0.029703226,-0.32939124,0.124980204,10646,0,0.51513773,-0.15606005,-10.046873,8454,0,0,0,1
9135063280,0.021417785,-0.24790077,0.055663776,10025,0,0.5316515,0.09338696,-9.721127,14586,0,0,0,1
9135073210,0.09599358,-0.21889487,0.0039221947,9930,0,0.65186346,0.3038355,-9.396484,8107,0,0,0,1
9135082629,0.20025598,-0.29830992,-0.0009640131,9419,0,0.6919143,0.2914059,-9.359375,8710,0,0,0,1
9135093165,0.26999366,-0.41915756,0.020505106,10536,0,0.63805276,0.23754424,-9.511719,7413,0,0,0,1
9135103137,0.28864083,-0.47094584,0.029291406,9972,0,0.4947626,0.16154146,-9.767845,14941,0,0,0,1
9135113869,0.28450072,-0.43917876,0.02539658,10732,0,0.17815714,-0.46818143,-9.894531,9059,0,0,0,1
9135123483,0.2769066,-0.3473358,0.013692222,9614,0,-0.078721486,-0.6974387,-10.011719,7407,0,0,0,1
9135133868,0.25274545,-0.1919594,-0.0282926,10385,0,-0.02910665,-0.456261,-10.108354,14743,0,0,0,1
9135143650,0.22443618,-0.039347988,-0.08200259,9782,0,0.110484816,-0.23754303,-9.98828,9364,0,0,0,1
9135153186,0.20164092,0.029006453,-0.09569137,9536,0,0.13810618,-0.2099217,-9.912109,6827,0,0,0,1
9135163323,0.17539701,0.040049206,-0.072263256,10137,0,0.11049464,-0.26515457,-9.911133,15465,0,0,0,1
9135173677,0.15951641,0.0863167,-0.0654223,10354,0,0.070433855,-0.3052154,-9.910156,7442,0,0,0,1
9135182762,0.15606375,0.1684933,-0.08592593,9085,0,0.19334891,-0.317645,-9.873045,8249,0,0,0,1
9135193458,0.16503763,0.17194264,-0.08789136,10696,0,0.3963659,-0.2499727,-9.740234,8520,0,0,0,1
9135202984,0.19334589,-0.038684472,-0.003941586,9526,0,0.6350867,-0.11749781,-9.387241,14489,0,0,0,1
9135213770,0.21889497,-0.28797027,0.11031404,10786,0,0.28588042,-0.33283672,-9.779295,9333,0,0,0,1
9135223450,0.20646474,-0.40397608,0.17380206,9680,0,0.35355282,-0.3452664,-9.814454,6752,0,0,0,1
9135233075,0.1505302,-0.5344937,0.2489834,9625,0,0.32593143,-0.4529897,-9.832031,8197,0,0,0,1
9135243274,0.08492649,-0.70644164,0.350537,10199,0,0.22335006,-0.46049812,-9.8443985,14752,0,0,0,1
9135253401,0.05247463,-0.8162253,0.41501158,10127,0,0.056623194,-0.47922996,-9.894531,9161,0,0,0,1
9135263178,0.057307374,-0.8845743,0.45996118,9777,0,0.01657222,-0.41155767,-9.839844,7656,0,0,0,1
9135273433,0.030374091,-0.8631774,0.46189553,10255,0,0.05662318,-0.26378337,-9.746094,7974,0,0,0,1
9135283890,-0.10772327,-0.5110447,0.27334473,10457,0,-0.569494,-0.9353874,-10.623047,14979,0,0,0,1
9135292990,-0.22510578,-0.22653916,0.10246009,9100,0,-0.10634284,-0.37150672,-9.798828,10188,0,0,0,1
9135303634,-0.2106086,-0.21476011,0.07226612,10644,0,-0.25993758,-0.12848616,-9.658445,13915,0,0,0,1
9135314386,-0.12221739,-0.14294635,0.010745608,10752,0,-0.2693089,0.16987197,-9.531252,6568,0,0,0,1
9135322645,9.3108365e-06,-0.019342752,-0.07128695,8259,0,-0.13396418,0.14225058,-9.587891,8723,0,0,0,1
9135333263,0.09806206,0.09114568,-0.13378777,10618,0,0.029001823,-0.15606008,-9.705079,7502,0,0,0,1
9135343696,0.14639822,0.14915158,-0.15624885,10433,0,-0.05063457,-0.43971765,-9.786895,15978,0,0,0,1
9135354123,0.16780569,0.17055601,-0.13281256,10427,0,-0.21544719,-0.6711984,-9.814453,6891,0,0,0,1
9135363602,0.1622831,0.16503017,-0.07714843,9479,0,-0.2955492,-0.75130045,-9.910158,8643,0,0,0,1
9135373234,0.102893315,0.10564804,-0.020507682,9632,0,-0.29554915,-0.75130045,-10.046875,7420,0,0,0,1
9135384241,0.020029936,0.018640053,0.04882797,11007,0,-0.31304756,-0.7230876,-9.995119,15178,0,0,0,1
9135393911,-0.020712534,-0.023481688,0.14160146,9670,0,-0.43227485,-0.6698173,-9.814453,9450,0,0,0,1
9135403429,-0.003456121,-0.008973388,0.23730476,9518,0,-0.40603453,-0.6159557,-9.761719,6781,0,0,0,1
9135413955,0.033138547,0.026247343,0.3037111,10526,0,-0.48577413,-0.5351363,-9.796439,15858,0,0,0,1
9135424425,0.041429035,0.038671724,0.31640646,10470,0,-0.4861365,-0.480611,-9.95117,6929,0,0,0,1
9135434218,-0.0055150627,-1.13929955e-05,0.27246118,9793,0,-0.36322147,-0.35769597,-10.03125,9027,0,0,0,1
9135443878,-0.091822736,-0.08219298,0.22168006,9660,0,-0.29554915,-0.23754302,-10.0703125,7406,0,0,0,1
9135454142,-0.15604609,-0.1533121,0.1933604,10264,0,-0.28098157,-0.12981978,-9.898557,15034,0,0,0,1
9135464159,-0.14362554,-0.14639793,0.14257886,10017,0,-0.2541171,-0.08838774,-9.6640625,9598,0,0,0,1
9135473275,-0.066981204,-0.07112523,0.06445347,9116,0,-0.118772425,0.10219962,-9.607422,6831,0,0,0,1
9135483712,0.010359141,0.004832954,-0.02539031,10437,0,-0.011049146,0.18289074,-9.69741,14964,0,0,0,1
9135493736,0.08079361,0.0738864,-0.11621061,10024,0,0.05662319,0.1974933,-9.589844,7866,0,0,0,1
9135502910,0.19128229,0.18713117,-0.22265543,9174,0,0.19196787,0.46818265,-9.509766,8387,0,0,0,1
9135514388,0.3376801,0.3376632,-0.3388661,11478,0,0.1505358,0.3190273,-9.527346,7762,0,0,0,1
9135523943,0.46544158,0.46401668,-0.39843795,9555,0,-0.019948244,-0.5457962,-9.648113,15028,0,0,0,1
9135534495,0.55800366,0.54684746,-0.3281285,10552,0,-0.03867051,-1.2788682,-9.724609,7812,0,0,0,1
9135544223,0.4675608,0.4909085,-0.15037455,9728,0,-0.7153938,-2.3367662,-10.640625,8108,0,0,0,1
9135553484,0.17748758,0.23407716,-0.020489728,9261,0,-1.0675662,-2.0122151,-10.697266,8215,0,0,0,1
9135564013,0.010362052,0.043500938,0.018558778,10529,0,-0.26366487,-0.7065644,-9.844099,14890,0,0,0,1
9135573984,0.016573247,0.046956297,0.031249795,9971,0,-0.18782583,-0.560713,-9.832033,9084,0,0,0,1
9135584134,0.02624004,0.056624036,0.03124976,10150,0,0.029001836,-0.6145747,-9.851564,7466,0,0,0,1
9135593711,0.0062157437,0.015881814,0.028320365,9577,0,0.056623198,-0.64219594,-9.833984,8457,0,0,0,1
9135603656,-0.019333687,-0.038670484,0.030273484,9945,0,0.08732734,-0.66207963,-9.854683,13963,0,0,0,1
9135614421,-0.025549432,-0.06283862,0.03906269,10765,0,-0.18782583,-0.53585374,-9.833984,9288,0,0,0,1
9135624006,0.0027594592,0.004144329,0.044921935,9585,0,-0.37841326,-0.4806111,-9.794924,7393,0,0,0,1
9135634017,0.0013808891,0.01104845,0.06445314,10011,0,0.17489752,-0.82839966,-9.864972,14953,0,0,0,1
9135643440,-0.009665803,-0.016573435,0.083984435,9423,0,-0.32317054,-0.42813048,-9.832031,8728,0,0,0,1
9135653825,0.004831767,0.015883138,0.07128901,10385,0,-0.16020444,-0.56347513,-9.833982,6972,0,0,0,1
9135664346,-0.004832908,-0.0020721157,0.050781306,10521,0,-0.037316013,-0.6442542,-9.845252,16049,0,0,0,1
9135674472,-0.018643046,-0.03245575,0.04199229,10126,0,-0.08010252,-0.6159557,-9.832029,7098,0,0,0,1
9135684413,-0.031073455,-0.055933528,0.051757835,9941,0,-0.040051565,-0.683628,-9.853518,8638,0,0,0,1
9135693813,-0.119464464,-0.16503766,0.1982409,9400,0,-0.37841323,-0.91426635,-10.162108,7386,0,0,0,1
9135703870,-0.30732033,-0.33351436,0.65428823,10057,0,0.041084256,-2.5190787,-10.195975,15132,0,0,0,1
9135714747,-0.39442214,-0.3900536,1.2206936,10877,0,-0.18644476,-1.6724727,-9.740234,9511,0,0,0,1
9135724239,-0.33848783,-0.3423687,1.4287134,9492,0,-0.56623834,-0.18230037,-9.722656,6807,0,0,0,1
9135734692,-0.24585989,-0.25959924,1.193362,10453,0,-0.30412245,0.88922304,-9.621948,15799,0,0,0,1
9135744727,-0.14845566,-0.16089906,0.69921964,10035,0,0.13672513,1.0095613,-9.60547,7113,0,0,0,1
9135753809,-0.051786043,-0.060078006,0.23144576,9082,0,0.015191153,0.1284399,-9.625,8439,0,0,0,1
9135764232,0.007593647,0.0020745373,0.04101589,10423,0,-0.24306853,-0.40050903,-9.833984,8536,0,0,0,1
9135774276,0.006214582,0.007595925,0.025390664,10044,0,-0.2640122,-0.46057788,-9.854461,14380,0,0,0,1
9135784702,0.0027622294,0.0041431133,0.028320314,10426,0,-0.24306852,-0.4529897,-9.855469,9310,0,0,0,1
9135794611,0.0020716814,0.00069052004,0.026367184,9909,0,-0.2568792,-0.46680042,-9.8359375,6788,0,0,0,1
9135804079,0.0013810538,0.0013810532,0.02539063,9468,0,-0.2706899,-0.45298976,-9.8359375,8403,0,0,0,1
9135814078,0.0006905227,0.0020715853,0.02636719,9999,0,-0.23568171,-0.46037647,-9.855469,14615,0,0,0,1
9135824388,0.0013810811,0.0013810827,0.02441406,10310,0,-0.22925788,-0.46680036,-9.8359375,8959,0,0,0,1
9135834200,0.0034526521,0.0020716488,0.020507814,9812,0,-0.22925787,-0.46680036,-9.816404,7815,0,0,0,1
9135845015,0.002762122,0.0027621286,0.018554691,10815,0,-0.2568792,-0.4668004,-9.824873,14468,0,0,0,1
9135854414,0.00069056964,0.0006904981,0.018554688,9399,0,-0.22925785,-0.46680036,-9.855469,8902,0,0,0,1
9135863957,0.002762126,0.0013810971,0.017578125,9543,0,-0.22925784,-0.46680036,-9.835936,7344,0,0,0,1
9135874263,0.0034526403,0.00345268,0.016601566,10306,0,-0.2292579,-0.46680042,-9.8359375,7202,0,0,0,1
9135884448,0.001381059,0.004143173,0.016601568,10185,0,-0.22237897,-0.47367924,-9.845741,15682,0,0,0,1
9135894532,3.6417287e-08,0.0013810487,0.015625002,10084,0,-0.22925787,-0.49442172,-9.8359375,8040,0,0,0,1
9135904529,-0.00069048646,-0.002071612,0.016601562,9997,0,-0.24306855,-0.480611,-9.8359375,8688,0,0,0,1
9135913959,0.0020715836,-0.00069049676,0.016601568,9430,0,-0.22925787,-0.46680045,-9.816406,8433,0,0,0,1
9135924447,0.009667383,0.0069054603,0.002929704,10488,0,-0.21433839,-0.3205897,-9.784242,13963,0,0,0,1
9135934101,0.027621144,0.022097375,-0.025390605,9654,0,-0.22925785,-0.35907698,-9.8359375,8164,0,0,0,1
9135944758,0.020715801,0.016573088,-0.03125,10657,0,-0.24306858,-0.64357704,-9.968752,8441,0,0,0,1
9135954799,0.00069018296,-0.00069013867,-0.022460964,10041,0,-0.23028229,-0.43815458,-9.863606,14614,0,0,0,1
9135964903,-0.0020716542,-0.0034526158,-0.023437502,10104,0,-0.25687915,-0.49442172,-9.853514,8957,0,0,0,1
9135974095,-0.008977067,-0.007595711,-0.008789075,9192,0,-0.2693089,-0.5897155,-9.853516,7809,0,0,0,1
9135984591,-0.016572988,-0.008286156,0.020507773,10496,0,-0.29760817,-0.53565335,-9.833027,14616,0,0,0,1
9135994569,-0.022097286,-0.011048136,0.055664062,9978,0,-0.35217297,-0.56209415,-9.873047,7702,0,0,0,1
9136006121,-0.04626509,-0.042122174,0.13867223,11552,0,-0.48751763,-0.6698173,-9.970703,9445,0,0,0,1
9136014485,-0.09667393,-0.09805528,0.30273488,8364,0,-0.5137578,-0.8590236,-9.970701,7500,0,0,0,1
9136024964,-0.11325589,-0.12152443,0.49707085,10479,0,-0.3578953,-1.2262226,-9.775848,15430,0,0,0,1
9136035105,-0.07322892,-0.091115266,0.6777356,10141,0,-0.40603453,-1.1573343,-9.7578125,8597,0,0,0,1
9136044248,-0.04490868,-0.06833787,0.82031316,9143,0,-0.47232583,-0.76511097,-9.871094,6843,0,0,0,1
9136054772,-0.07386784,-0.1015257,0.84863245,10524,0,-0.34941083,-0.26378334,-9.970705,7443,0,0,0,1
9136064983,-0.12148582,-0.1450591,0.67187357,10211,0,0.16757166,0.45675066,-9.892057,15059,0,0,0,1
9136073751,-0.120114975,-0.13399987,0.31347558,8768,0,0.43641686,0.62976754,-9.701172,8610,0,0,0,1
9136085117,-0.059368387,-0.07321089,-0.0078118867,11366,0,0.11048486,0.08838896,-9.666018,7938,0,0,0,1
9136094606,-0.024150297,-0.028326806,-0.26855475,9489,0,0.14109495,0.6567468,-9.890612,15958,0,0,0,1
9136105407,-0.06835957,-0.050406404,-0.62695366,10801,0,0.04281249,0.8604059,-9.949219,7633,0,0,0,1
9136114921,-0.108414404,-0.07526387,-0.924805,9514,0,-0.22787681,0.23616323,-9.7578125,8050,0,0,0,1
9136124538,-0.058657803,-0.02420534,-0.92773587,9617,0,-0.4170831,-0.5220431,-9.626953,7387,0,0,0,1
9136134536,0.03665691,0.061398894,-0.6689475,9998,0,-0.59622633,-1.427979,-9.675308,14969,0,0,0,1
9136144109,0.11330288,0.1283859,-0.3173847,9573,0,-0.8797409,-1.6310406,-9.740234,8890,0,0,0,1
9136155084,0.14504541,0.15050392,-0.046876255,10975,0,-0.7706364,-1.1159023,-9.873047,7854,0,0,0,1
9136164489,0.15677708,0.15120155,0.14062348,9405,0,-0.36460254,-0.90045583,-9.8515625,8220,0,0,0,1
9136174508,0.21823394,0.20299171,0.40136626,10019,0,-0.20356849,-1.2808002,-9.661515,14098,0,0,0,1
9136186006,0.28935668,0.26859328,0.6660155,11498,0,-0.25411707,-0.8728343,-9.800781,9105,0,0,0,1
9136194905,0.2962617,0.27687836,0.7744145,8899,0,-0.22787683,-0.54828334,-9.912109,8255,0,0,0,1
9136205035,0.24929798,0.2368345,0.736329,10130,0,-0.22925788,-0.08838772,-10.029297,14051,0,0,0,1
9136215206,0.14986084,0.14430454,0.5234379,10171,0,-0.17539623,0.39912924,-10.181641,8874,0,0,0,1
9136224459,0.017279863,0.014485045,0.18749975,9253,0,-0.052481197,0.25135496,-10.121094,7639,0,0,0,1
9136234728,-0.07111441,-0.07665896,-0.043945536,10269,0,-0.024859836,-0.20992169,-9.951172,7579,0,0,0,1
9136244911,-0.16226222,-0.16090624,-0.2949227,10183,0,-0.2981061,0.5257455,-10.106567,14968,0,0,0,1
9136255772,-0.28723243,-0.26933438,-0.7119162,10861,0,-0.3646025,0.6159569,-10.025391,8962,0,0,0,1
9136265194,-0.3286534,-0.30249333,-0.9667982,9422,0,-0.31074086,-0.14224938,-9.7578125,7367,0,0,0,1
9136275475,-0.26513413,-0.23757195,-0.8896501,10281,0,-0.24794362,-0.9558037,-9.645871,14680,0,0,0,1
9136285394,-0.15328056,-0.13259853,-0.58496195,9919,0,-0.16158557,-1.5647496,-9.566407,9166,0,0,0,1
9136294614,-0.036588404,-0.02555779,-0.20312579,9220,0,-0.2831195,-1.5509386,-9.644529,7827,0,0,0,1
9136305279,0.020029528,0.029690687,0.030272996,10665,0,-0.41708308,-0.92807704,-9.816406,7400,0,0,0,1
9136315474,0.035909586,0.04004998,0.109374754,10195,0,-0.3360806,-0.6160028,-9.802506,14876,0,0,0,1
9136324677,0.06145906,0.058694832,0.20507781,9203,0,-0.2416875,-0.88526386,-9.792969,9063,0,0,0,1
9136335377,0.08700952,0.081480935,0.3339843,10700,0,-0.22925785,-0.8175916,-9.814453,7385,0,0,0,1
9136344695,0.10288944,0.094603844,0.38574207,9318,0,-0.26772156,-0.29310897,-9.8134165,14829,0,0,0,1
9136355513,0.116001606,0.10497054,0.3173827,10818,0,-0.18644474,-0.10081732,-9.832029,9453,0,0,0,1
9136364659,0.109095335,0.099446654,0.20507821,9146,0,-0.17401516,-0.16848966,-9.912109,6823,0,0,0,1
9136375147,0.06007467,0.055935003,0.09179697,10488,0,-0.18782583,-0.20992166,-9.990232,8438,0,0,0,1
9136385223,0.004833763,0.002071785,0.003906123,10076,0,-0.22147831,-0.3566321,-9.947783,14291,0,0,0,1
9136395219,-0.03314557,-0.035907745,-0.031250082,9996,0,-0.20163651,-0.43917894,-9.951171,9476,0,0,0,1
9136405506,-0.08148235,-0.08148344,-0.092773624,10287,0,-0.32317042,-0.07457703,-10.009766,6766,0,0,0,1
9136415106,-0.15536514,-0.14570686,-0.23730536,9600,0,-0.3662686,0.05951805,-9.958876,15624,0,0,0,1
9136425348,-0.20440127,-0.19196506,-0.2851562,10242,0,-0.22925791,-0.5220431,-9.78125,7356,0,0,0,1
9136434952,-0.17472243,-0.16916366,-0.14550692,9604,0,-0.28311953,-1.0095599,-9.646482,8462,0,0,0,1
9136444981,-0.090473995,-0.087683335,0.028320327,10029,0,-0.44470453,-1.1711452,-9.626955,7687,0,0,0,1
9136455023,-0.033844728,-0.031065239,0.12695299,10042,0,-0.41016835,-0.63245946,-9.799925,15062,0,0,0,1
9136465528,-0.017956536,-0.017950824,0.1757813,10505,0,-0.36322147,-0.65600675,-9.796875,9104,0,0,0,1
9136475441,0.006901152,0.0013861059,0.25390634,9913,0,-0.3356001,-0.8189727,-9.759764,7507,0,0,0,1
9136485940,0.0393549,0.028318217,0.33496106,10499,0,-0.2638871,-0.60049736,-9.784845,15831,0,0,0,1
9136495922,0.06835557,0.054560155,0.34960958,9982,0,-0.18782583,-0.317645,-9.794924,6653,0,0,0,1
9136505850,0.08837997,0.07458669,0.292969,9928,0,-0.16020449,-0.07457705,-9.855469,9141,0,0,0,1
9136515264,0.07595365,0.063535325,0.16699214,9414,0,-0.16020449,0.11601034,-9.914064,7387,0,0,0,1
9136525810,0.04833295,0.03867548,0.012695208,10546,0,-0.16052145,-0.10951227,-9.880564,14872,0,0,0,1
9136535734,0.04488107,0.037983898,-0.09472648,9924,0,-0.1988744,-0.3314557,-9.835938,9013,0,0,0,1
9136545607,0.048335873,0.04281506,-0.15429682,9873,0,-0.17263412,-0.22235133,-9.892578,7241,0,0,0,1
9136554896,0.01311282,0.014509893,-0.2597655,9289,0,-0.18644477,0.1974933,-9.96875,8262,0,0,0,1
9136565328,-0.033846155,-0.026919879,-0.40527332,10432,0,-0.34729338,-0.07988976,-9.889797,14634,0,0,0,1
9136575827,-0.04972292,-0.041427247,-0.4335937,10499,0,-0.37841314,-0.75130033,-9.853516,8544,0,0,0,1
9136585459,-0.037288256,-0.026238786,-0.2910158,9632,0,-0.40465343,-1.1034727,-9.796875,7423,0,0,0,1
9136595525,-0.008283758,0.0041427477,-0.08007842,10066,0,-0.5005678,-1.0651375,-9.767679,15130,0,0,0,1
9136606075,0.008978603,0.021406386,0.063476376,10550,0,-0.35079184,-0.67119837,-9.833984,9595,0,0,0,1
9136614750,0.017955495,0.027621029,0.16699204,8675,0,-0.36460254,-0.84797525,-9.794922,6810,0,0,0,1
9136625376,0.033838194,0.03521723,0.31347635,10626,0,-0.41846412,-0.95431733,-9.79492,8396,0,0,0,1
9136635561,0.047649506,0.04074129,0.44726527,10185,0,-0.3235915,-0.8192134,-9.845662,14365,0,0,0,1
9136644844,0.050412435,0.036597144,0.50097626,9283,0,-0.106342815,-0.56209403,-9.875,8345,0,0,0,1
9136655669,0.037294272,0.02071193,0.47460914,10825,0,-0.22925788,-0.25135374,-9.875,8591,0,0,0,1
9136666154,0.022098206,0.013807503,0.37500003,10485,0,-0.30212918,0.1465055,-9.862941,14318,0,0,0,1
9136676363,0.013809915,0.009668161,0.19824222,10209,0,0.07043385,0.18368265,-9.871094,8845,0,0,0,1
9136685883,0.011047982,0.004144871,0.016601518,9520,0,-0.0911511,-0.060766406,-9.832033,8046,0,0,0,1
9136695438,0.018643983,0.0103590395,-0.08886716,9555,0,-0.20025545,-0.30521542,-9.8125,7510,0,0,0,1
9136705947,-0.0013831469,-0.005521146,-0.20312507,10509,0,-0.1965594,0.18935561,-9.977567,14683,0,0,0,1
9136715802,-0.0759693,-0.07042143,-0.41601598,9855,0,-0.3494108,0.16987197,-10.029299,8266,0,0,0,1
9136726042,-0.1408792,-0.1256643,-0.56543,10240,0,-0.3770321,-0.39912796,-9.890625,8675,0,0,0,1
9136735311,-0.13880181,-0.120836794,-0.5019535,9269,0,-0.35079187,-0.83416444,-9.798828,8246,0,0,0,1
9136745665,-0.082865044,-0.07181427,-0.288086,10354,0,-0.33064735,-1.1407424,-9.714035,14077,0,0,0,1
9136755356,-0.02071556,-0.01519148,-0.06835957,9691,0,-0.39084283,-0.92669594,-9.7421875,8243,0,0,0,1
9136766076,0.008977258,0.015882552,0.045898277,10720,0,-0.38946176,-0.602145,-9.79492,8416,0,0,0,1
9136776171,0.015192216,0.023477966,0.100585915,10095,0,-0.35663223,-0.62662154,-9.833984,14525,0,0,0,1
9136786099,0.02417022,0.0269304,0.19238268,9928,0,-0.3646025,-0.845213,-9.8125,8274,0,0,0,1
9136795477,0.04005261,0.033145797,0.3095701,9378,0,-0.37841314,-0.77892154,-9.832029,7707,0,0,0,1
9136806033,0.05455237,0.04074258,0.3867187,10556,0,-0.30935982,-0.62976635,-9.832031,8389,0,0,0,1
9136816005,0.05386164,0.041431498,0.39257815,9972,0,-0.28173843,-0.34414655,-9.853516,14763,0,0,0,1
9136825862,0.04695669,0.03590737,0.35058594,9857,0,-0.2554981,-0.24997267,-9.832031,8242,0,0,0,1
9136836362,0.03659816,0.026931405,0.25781247,10500,0,-0.1753962,-0.0069047203,-9.890625,8447,0,0,0,1
9136846160,0.0069070687,0.0027604979,0.099609286,9798,0,-0.06653303,0.081961185,-9.911768,14575,0,0,0,1
9136856350,-0.013808988,-0.022097949,-0.045898534,10190,0,-0.1477749,-0.11462805,-9.853517,9018,0,0,0,1
9136865782,-0.053859264,-0.060767844,-0.25390655,9432,0,-0.24168749,0.7112504,-10.042969,7035,0,0,0,1
9136876555,-0.15743765,-0.14362869,-0.68652487,10773,0,-0.33573243,1.0171711,-10.048755,15959,0,0,0,1
9136885766,-0.24167413,-0.20578316,-1.08301,9211,0,-0.47232574,-0.14363047,-9.853516,7032,0,0,0,1
9136895458,-0.2568707,-0.20992303,-1.1552751,9692,0,-0.4999472,-0.79273236,-9.814453,8529,0,0,0,1
9136905957,-0.2140646,-0.17124934,-0.94824296,10499,0,-0.40465352,-1.2664387,-9.70117,8486,0,0,0,1
9136916086,-0.12222314,-0.09460159,-0.5332038,10129,0,-0.23991194,-1.7868956,-9.670868,14204,0,0,0,1
9136926522,-0.046962354,-0.028990354,-0.087891385,10436,0,-0.53999823,-1.2388173,-9.816406,9471,0,0,0,1
9136936427,-0.02555591,-0.015872326,0.19628908,9905,0,-0.56761956,-0.7775407,-9.873048,6770,0,0,0,1
9136946095,-0.023478562,-0.03175941,0.42578164,9668,0,-0.48613653,-1.129713,-9.855469,8367,0,0,0,1
9136956519,0.004823879,-0.024153627,0.7109381,10424,0,-0.4038212,-1.3162223,-9.761434,14653,0,0,0,1
9136966209,0.049003396,0.009003357,0.9062511,9690,0,-0.6201001,-0.56209403,-9.78125,9386,0,0,0,1
9136976652,0.06489843,0.024871912,0.8779302,10443,0,-0.539998,0.006905946,-9.853514,6824,0,0,0,1
