timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
9128959594,9128953614,15728642,0.030052045,0.10871766,0.139375,nan,0
9129058597,9129053909,15728642,0.036239225,0.13523415,0.12750001,nan,0
9129158113,9129154117,15728642,0.03314564,0.13214056,0.119375005,nan,0
9129260069,9129253856,15728642,0.03447146,0.15202793,0.12312501,nan,0
9129358703,9129354519,15728642,0.028284274,0.14495689,0.12312501,nan,0
9129458850,9129454164,15728642,0.029168162,0.15114406,0.095000006,nan,0
9129559509,9129555123,15728642,0.03314564,0.16042484,0.110625006,nan,0
9129660474,9129654688,15728642,0.024748746,0.13611804,0.119375005,nan,0
9129760605,9129754812,15728642,0.03889088,0.11844037,0.15125,nan,0
9129859589,9129855200,15728642,0.033145636,0.11181124,0.14750001,nan,0
9129959635,9129955147,15728642,0.038006995,0.09811105,0.159375,nan,0
9130060341,9130055436,15728642,0.041984472,0.07910756,0.168125,nan,0
9130159297,9130155712,15728642,0.045961946,0.08927222,0.144375,nan,0
9130261527,9130255514,15728642,0.04419418,0.076897845,0.168125,nan,0
9130360642,9130356146,15728642,0.041984472,0.07910756,0.175625,nan,0
9130460358,9130455969,15728642,0.045520008,0.06850096,0.171875,nan,0
9130560522,9130556035,15728642,0.03889088,0.07601397,0.15625,nan,0
9130660501,9130656313,15728642,0.012374377,0.0742462,0.1525,nan,0
9130762318,9130756327,15728642,0.01016467,0.076455906,0.171875,nan,0
9130861126,9130856726,15728642,0.00088389474,0.06629125,0.168125,nan,0
9130961975,9130956885,15728642,-0.0053032897,0.06805901,0.15187499,nan,0
9131061547,9131057056,15728642,-0.005745231,0.06761707,0.16375,nan,0
9131161286,9131157096,15728642,-0.006187174,0.08131727,0.155625,nan,0
9131261947,9131257248,15728642,0.017235734,0.07557202,0.144375,nan,0
9131361861,9131357363,15728642,0.011048552,0.081759214,0.16749999,nan,0
9131461987,9131457797,15728642,0.023422921,0.081759214,0.16375,nan,0
9131562077,9131557690,15728642,0.023422921,0.081759214,0.155625,nan,0
9131661692,9131657876,15728642,0.03491341,0.08087533,0.16,nan,0
9131762994,9131758610,15728642,0.01546797,0.06319766,0.15625,nan,0
9131864124,9131859214,15728642,0.021213211,0.05656853,0.160625,nan,0
9131962810,9131958624,15728642,0.025190687,0.07910756,0.16375,nan,0
9132062568,9132058964,15728642,0.021213215,0.0848528,0.144375,nan,0
9132163392,9132158997,15728642,0.031377874,0.072920375,0.14874999,nan,0
9132263097,9132259109,15728642,0.019887388,0.078223675,0.168125,nan,0
9132364559,9132358772,15728642,0.029168162,0.0742462,0.168125,nan,0
9132465578,9132459967,15728642,0.023422923,0.06761707,0.14874999,nan,0
9132563779,9132559084,15728642,0.037565053,0.06496542,0.168125,nan,0
9132663521,9132660226,15728642,0.019445444,0.07247843,0.155625,nan,0
9132754756,9132749866,15728642,0.017235737,0.04640387,0.1725,nan,0
9132865772,9132859983,15728642,0.024306804,0.04551999,0.16437499,nan,0
9132964203,9132960183,15728642,0.024306802,0.059662122,0.171875,nan,0
9133064050,9133060035,15728642,0.022980979,0.053916883,0.160625,nan,0
9133165041,9133161253,15728642,0.027400397,0.04861358,0.16437499,nan,0
9133256636,9133251140,15728642,0.020771272,0.03579727,0.18062499,nan,0
9133354942,9133350756,15728642,0.010606612,0.04861358,0.18374999,nan,0
9133455908,9133450613,15728642,0.008838844,0.03712309,0.16499999,nan,0
9133565733,9133560636,15728642,0.0035355445,0.036239214,0.16875,nan,0
9133655910,9133651397,15728642,0.0083969,0.037565034,0.156875,nan,0
9133756686,9133750891,15728642,0.005303311,0.03358756,0.16875,nan,0
9133856517,9133851631,15728642,0.0075130197,0.04551999,0.16875,nan,0
9133956109,9133951222,15728642,0.019003503,0.044636104,0.160625,nan,0
9134055885,9134052101,15728642,0.0053033093,0.034471445,0.145,nan,0
9134157010,9134152614,15728642,-0.00795494,0.028284261,0.160625,nan,0
9134257508,9134251921,15728642,0.007513019,0.031377852,0.156875,nan,0
9134356685,9134352296,15728642,0.010606613,0.034471445,0.16499999,nan,0
9134457018,9134452108,15728642,-0.005303291,-0.0017677766,0.1575,nan,0
9134556412,9134552625,15728642,0.019887388,0.0022096979,0.173125,nan,0
9134656378,9134652792,15728642,0.003977486,0.008396883,0.16562499,nan,0
9134758383,9134752578,15728642,0.009722728,0.0008838725,0.17375,nan,0
