timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
9117859125,0.0,0.8662852,0.0,0.0,-0.49954972,0.0,0.0,-0.08
9117869679,0.0,0.86646664,0.0,0.0,-0.49923497,0.0,0.0,-0.08
9117879177,0.0,0.86662024,0.0,0.0,-0.49896824,0.0,0.0,-0.08
9117888601,0.0,0.8667558,0.0,0.0,-0.49873284,0.0,0.0,-0.08
9117899495,0.0,0.8668898,0.0,0.0,-0.49849984,0.0,0.0,-0.08
9117909973,0.0,0.8669925,0.0,0.0,-0.49832124,0.0,0.0,-0.08
9117919473,0.0,0.8670189,0.0,0.0,-0.4982753,0.0,0.0,-0.08
9117928958,0.0,0.8669501,0.0,0.0,-0.498395,0.0,0.0,-0.08
9117939297,0.0,0.86678,0.0,0.0,-0.49869078,0.0,0.0,-0.08
9117948809,0.0,0.8665716,0.0,0.0,-0.4990527,0.0,0.0,-0.08
9117959533,0.0,0.86633205,0.0,0.0,-0.49946845,0.0,0.0,-0.08
9117969935,0.0,0.8661544,0.0,0.0,-0.49977657,0.0,0.0,-0.08
9117980457,0.0,0.8660723,0.0,0.0,-0.49991876,0.0,0.0,-0.08
9117989154,0.0,0.86607194,0.0,0.0,-0.49991938,0.0,0.0,-0.08
9117999671,0.0,0.8661094,0.0,0.0,-0.49985448,0.0,0.0,-0.08
9118009110,0.0,0.8661201,0.0,0.0,-0.4998359,0.0,0.0,-0.08
9118019536,0.0,0.86606294,0.0,0.0,-0.49993497,0.0,0.0,-0.08
9118030496,0.0,0.8659063,0.0,0.0,-0.50020623,0.0,0.0,-0.08
9118038938,0.0,0.8657116,0.0,0.0,-0.50054306,0.0,0.0,-0.08
9118050775,0.0,0.86533874,0.0,0.0,-0.50118744,0.0,0.0,-0.08
9118059233,0.0,0.86503494,0.0,0.0,-0.5017116,0.0,0.0,-0.08
9118069759,0.0,0.86465114,0.0,0.0,-0.50237274,0.0,0.0,-0.08
9118079212,0.0,0.86431074,0.0,0.0,-0.50295824,0.0,0.0,-0.08
9118089687,0.0,0.86392725,0.0,0.0,-0.50361663,0.0,0.0,-0.08
9118099016,0.0,0.8635873,0.0,0.0,-0.5041993,0.0,0.0,-0.08
9118109636,0.0,0.86321986,0.0,0.0,-0.50482816,0.0,0.0,-0.08
9118119979,0.0,0.86285806,0.0,0.0,-0.5054463,0.0,0.0,-0.08
9118130058,0.0,0.862465,0.0,0.0,-0.5061166,0.0,0.0,-0.08
9118139291,0.0,0.86205083,0.0,0.0,-0.50682175,0.0,0.0,-0.08
9118149907,0.0,0.8615389,0.0,0.0,-0.5076916,0.0,0.0,-0.08
9118160442,0.0,0.861021,0.0,0.0,-0.5085695,0.0,0.0,-0.08
9118168904,0.0,0.8605729,0.0,0.0,-0.50932735,0.0,0.0,-0.08
9118179110,0.0,0.859998,0.0,0.0,-0.5102974,0.0,0.0,-0.08
9118189652,0.0,0.85941863,0.0,0.0,-0.51127255,0.0,0.0,-0.08
9118199069,0.0,0.8590121,0.0,0.0,-0.51195526,0.0,0.0,-0.08
9118209639,0.0,0.8587672,0.0,0.0,-0.51236594,0.0,0.0,-0.08
9118220162,0.0,0.8587238,0.0,0.0,-0.51243865,0.0,0.0,-0.08
9118230712,0.0,0.85878927,0.0,0.0,-0.512329,0.0,0.0,-0.08
9118239048,0.0,0.8588575,0.0,0.0,-0.5122146,0.0,0.0,-0.08
9118249606,0.0,0.858923,0.0,0.0,-0.5121047,0.0,0.0,-0.08
9118259888,0.0,0.858979,0.0,0.0,-0.5120109,0.0,0.0,-0.08
9118269384,0.0,0.8590393,0.0,0.0,-0.5119096,0.0,0.0,-0.08
9118279382,0.0,0.8591234,0.0,0.0,-0.5117684,0.0,0.0,-0.08
9118289707,0.0,0.8592631,0.0,0.0,-0.51153386,0.0,0.0,-0.08
9118301323,0.0,0.8594929,0.0,0.0,-0.5111477,0.0,0.0,-0.08
9118309813,0.0,0.85972637,0.0,0.0,-0.5107549,0.0,0.0,-0.08
9118319293,0.0,0.8600528,0.0,0.0,-0.51020503,0.0,0.0,-0.08
9118329728,0.0,0.8604807,0.0,0.0,-0.509483,0.0,0.0,-0.08
9118340149,0.0,0.8609526,0.0,0.0,-0.5086852,0.0,0.0,-0.08
9118349620,0.0,0.8613966,0.0,0.0,-0.5079329,0.0,0.0,-0.08
9118359998,0.0,0.8619033,0.0,0.0,-0.5070727,0.0,0.0,-0.08
9118371511,0.0,0.8625241,0.0,0.0,-0.506016,0.0,0.0,-0.08
9118379990,0.0,0.8630529,0.0,0.0,-0.5051135,0.0,0.0,-0.08
9118389571,0.0,0.86369425,0.0,0.0,-0.50401616,0.0,0.0,-0.08
9118399865,0.0,0.86431,0.0,0.0,-0.50295943,0.0,0.0,-0.08
9118410449,0.0,0.8647651,0.0,0.0,-0.5021766,0.0,0.0,-0.08
9118419815,0.0,0.86502224,0.0,0.0,-0.50173354,0.0,0.0,-0.08
9118430334,0.0,0.865254,0.0,0.0,-0.5013338,0.0,0.0,-0.08
9118439634,0.0,0.86547434,0.0,0.0,-0.50095326,0.0,0.0,-0.08
9118450102,0.0,0.8656911,0.0,0.0,-0.5005785,0.0,0.0,-0.08
9118459485,0.0,0.86581105,0.0,0.0,-0.50037104,0.0,0.0,-0.08
9118470994,0.0,0.86598736,0.0,0.0,-0.50006586,0.0,0.0,-0.08
9118479603,0.0,0.8662454,0.0,0.0,-0.49961877,0.0,0.0,-0.08
9118489725,0.0,0.866693,0.0,0.0,-0.4988419,0.0,0.0,-0.08
9118500198,0.0,0.86720246,0.0,0.0,-0.49795568,0.0,0.0,-0.08
9118510688,0.0,0.8676456,0.0,0.0,-0.4971831,0.0,0.0,-0.08
9118520465,0.0,0.8679383,0.0,0.0,-0.49667212,0.0,0.0,-0.08
9118530043,0.0,0.86813706,0.0,0.0,-0.49632454,0.0,0.0,-0.08
9118540581,0.0,0.8683366,0.0,0.0,-0.49597538,0.0,0.0,-0.08
9118551379,0.0,0.8685594,0.0,0.0,-0.49558502,0.0,0.0,-0.08
9118560502,0.0,0.86875635,0.0,0.0,-0.49523973,0.0,0.0,-0.08
9118569958,0.0,0.8689507,0.0,0.0,-0.49489865,0.0,0.0,-0.08
9118580373,0.0,0.86913484,0.0,0.0,-0.49457517,0.0,0.0,-0.08
9118590845,0.0,0.8693273,0.0,0.0,-0.4942368,0.0,0.0,-0.08
9118600253,0.0,0.8695728,0.0,0.0,-0.49380475,0.0,0.0,-0.08
9118610707,0.0,0.8699331,0.0,0.0,-0.4931697,0.0,0.0,-0.08
9118622108,0.0,0.87036556,0.0,0.0,-0.49240607,0.0,0.0,-0.08
9118629646,0.0,0.8706441,0.0,0.0,-0.49191347,0.0,0.0,-0.08
9118640299,0.0,0.8709777,0.0,0.0,-0.4913226,0.0,0.0,-0.08
9118650741,0.0,0.8711949,0.0,0.0,-0.49093735,0.0,0.0,-0.08
9118661209,0.0,0.8712962,0.0,0.0,-0.4907575,0.0,0.0,-0.08
9118670707,0.0,0.8713156,0.0,0.0,-0.490723,0.0,0.0,-0.08
9118679862,0.0,0.8712961,0.0,0.0,-0.4907577,0.0,0.0,-0.08
9118691256,0.0,0.87126297,0.0,0.0,-0.4908165,0.0,0.0,-0.08
9118700806,0.0,0.87124413,0.0,0.0,-0.49084988,0.0,0.0,-0.08
9118710191,0.0,0.8712266,0.0,0.0,-0.49088106,0.0,0.0,-0.08
9118720656,0.0,0.87122905,0.0,0.0,-0.49087667,0.0,0.0,-0.08
9118731302,0.0,0.871266,0.0,0.0,-0.4908111,0.0,0.0,-0.08
9118740746,0.0,0.8713342,0.0,0.0,-0.49069,0.0,0.0,-0.08
9118750101,0.0,0.8714822,0.0,0.0,-0.49042714,0.0,0.0,-0.08
9118760584,0.0,0.8717897,0.0,0.0,-0.48988035,0.0,0.0,-0.08
9118770021,0.0,0.8721706,0.0,0.0,-0.48920178,0.0,0.0,-0.08
9118780545,0.0,0.8726025,0.0,0.0,-0.488431,0.0,0.0,-0.08
9118790889,0.0,0.87296855,0.0,0.0,-0.48777652,0.0,0.0,-0.08
9118802195,0.0,0.8732852,0.0,0.0,-0.48720938,0.0,0.0,-0.08
9118809798,0.0,0.8734069,0.0,0.0,-0.48699117,0.0,0.0,-0.08
9118820490,0.0,0.87342876,0.0,0.0,-0.4869519,0.0,0.0,-0.08
9118830855,0.0,0.87337846,0.0,0.0,-0.48704213,0.0,0.0,-0.08
9118840319,0.0,0.87334466,0.0,0.0,-0.4871028,0.0,0.0,-0.08
9118850766,0.0,0.873338,0.0,0.0,-0.4871147,0.0,0.0,-0.08
9118861116,0.0,0.8733568,0.0,0.0,-0.48708096,0.0,0.0,-0.08
9118871592,0.0,0.8734118,0.0,0.0,-0.4869824,0.0,0.0,-0.08
9118880170,0.0,0.873503,0.0,0.0,-0.48681873,0.0,0.0,-0.08
9118890687,0.0,0.8736387,0.0,0.0,-0.48657525,0.0,0.0,-0.08
9118900583,0.0,0.87378913,0.0,0.0,-0.48630497,0.0,0.0,-0.08
9118910071,0.0,0.87394726,0.0,0.0,-0.48602074,0.0,0.0,-0.08
9118920568,0.0,0.8741281,0.0,0.0,-0.4856954,0.0,0.0,-0.08
9118931005,0.0,0.87431353,0.0,0.0,-0.48536158,0.0,0.0,-0.08
9118941652,0.0,0.8745138,0.0,0.0,-0.4850006,0.0,0.0,-0.08
9118950356,0.0,0.8746873,0.0,0.0,-0.48468763,0.0,0.0,-0.08
9118960528,0.0,0.8748827,0.0,0.0,-0.48433483,0.0,0.0,-0.08
9118970969,0.0,0.87504184,0.0,0.0,-0.48404726,0.0,0.0,-0.08
9118981533,0.0,0.87513506,0.0,0.0,-0.48387873,0.0,0.0,-0.08
9118990553,0.0,0.87516254,0.0,0.0,-0.48382902,0.0,0.0,-0.08
9119001043,0.0,0.8751426,0.0,0.0,-0.48386517,0.0,0.0,-0.08
9119011469,0.0,0.87513196,0.0,0.0,-0.48388433,0.0,0.0,-0.08
9119020960,0.0,0.87514204,0.0,0.0,-0.48386607,0.0,0.0,-0.08
9119030435,0.0,0.87517524,0.0,0.0,-0.48380607,0.0,0.0,-0.08
9119040925,0.0,0.8752074,0.0,0.0,-0.48374787,0.0,0.0,-0.08
9119052398,0.0,0.87522066,0.0,0.0,-0.48372388,0.0,0.0,-0.08
9119060846,0.0,0.8751943,0.0,0.0,-0.4837716,0.0,0.0,-0.08
9119070994,0.0,0.8750611,0.0,0.0,-0.48401248,0.0,0.0,-0.08
9119081347,0.0,0.87479573,0.0,0.0,-0.48449194,0.0,0.0,-0.08
9119090892,0.0,0.874443,0.0,0.0,-0.4851283,0.0,0.0,-0.08
9119101325,0.0,0.87394214,0.0,0.0,-0.48602995,0.0,0.0,-0.08
9119111793,0.0,0.8733916,0.0,0.0,-0.48701853,0.0,0.0,-0.08
9119122277,0.0,0.87290746,0.0,0.0,-0.48788586,0.0,0.0,-0.08
9119130603,0.0,0.87262464,0.0,0.0,-0.4883915,0.0,0.0,-0.08
9119141156,0.0,0.87236327,0.0,0.0,-0.48885822,0.0,0.0,-0.08
9119151479,0.0,0.87208045,0.0,0.0,-0.48936257,0.0,0.0,-0.08
9119161157,0.0,0.8717801,0.0,0.0,-0.4898974,0.0,0.0,-0.08
9119170550,0.0,0.87159556,0.0,0.0,-0.4902256,0.0,0.0,-0.08
9119181063,0.0,0.8715471,0.0,0.0,-0.49031174,0.0,0.0,-0.08
9119192478,0.0,0.8715087,0.0,0.0,-0.49037996,0.0,0.0,-0.08
9119200900,0.0,0.8714125,0.0,0.0,-0.4905509,0.0,0.0,-0.08
9119211420,0.0,0.871231,0.0,0.0,-0.49087322,0.0,0.0,-0.08
9119221859,0.0,0.8710151,0.0,0.0,-0.4912563,0.0,0.0,-0.08
9119232274,0.0,0.8706801,0.0,0.0,-0.49184975,0.0,0.0,-0.08
9119240924,0.0,0.87022144,0.0,0.0,-0.49266082,0.0,0.0,-0.08
9119251177,0.0,0.86955744,0.0,0.0,-0.4938318,0.0,0.0,-0.08
9119261616,0.0,0.8689542,0.0,0.0,-0.4948926,0.0,0.0,-0.08
9119271060,0.0,0.8685126,0.0,0.0,-0.49566713,0.0,0.0,-0.08
9119281106,0.0,0.86808425,0.0,0.0,-0.4964169,0.0,0.0,-0.08
9119291585,0.0,0.8675932,0.0,0.0,-0.49727452,0.0,0.0,-0.08
9119300934,0.0,0.86708456,0.0,0.0,-0.498161,0.0,0.0,-0.08
9119311387,0.0,0.86641365,0.0,0.0,-0.4993269,0.0,0.0,-0.08
9119320824,0.0,0.8657297,0.0,0.0,-0.5005119,0.0,0.0,-0.08
9119331390,0.0,0.8648513,0.0,0.0,-0.50202817,0.0,0.0,-0.08
9119340889,0.0,0.86396337,0.0,0.0,-0.50355464,0.0,0.0,-0.08
9119351307,0.0,0.86300194,0.0,0.0,-0.50520056,0.0,0.0,-0.08
9119361719,0.0,0.86207014,0.0,0.0,-0.50678897,0.0,0.0,-0.08
9119372263,0.0,0.8609885,0.0,0.0,-0.5086244,0.0,0.0,-0.08
9119380643,0.0,0.85993445,0.0,0.0,-0.5104045,0.0,0.0,-0.08
9119391271,0.0,0.8584011,0.0,0.0,-0.51297903,0.0,0.0,-0.08
9119401862,0.0,0.85682595,0.0,0.0,-0.5156057,0.0,0.0,-0.08
9119412949,0.0,0.8551819,0.0,0.0,-0.5183281,0.0,0.0,-0.08
9119421662,0.0,0.8538427,0.0,0.0,-0.5205312,0.0,0.0,-0.08
9119431751,0.0,0.8521739,0.0,0.0,-0.5232586,0.0,0.0,-0.08
9119443157,0.0,0.85003275,0.0,0.0,-0.5267299,0.0,0.0,-0.08
9119451523,0.0,0.84829724,0.0,0.0,-0.52952033,0.0,0.0,-0.08
9119461566,0.0,0.8461457,0.0,0.0,-0.53295165,0.0,0.0,-0.08
9119471949,0.0,0.84389484,0.0,0.0,-0.5365086,0.0,0.0,-0.08
9119482412,0.0,0.84166753,0.0,0.0,-0.539996,0.0,0.0,-0.08
9119490791,0.0,0.83992887,0.0,0.0,-0.5426965,0.0,0.0,-0.08
9119501557,0.0,0.8378959,0.0,0.0,-0.54583013,0.0,0.0,-0.08
9119512250,0.0,0.8362536,0.0,0.0,-0.54834294,0.0,0.0,-0.08
9119521971,0.0,0.83498156,0.0,0.0,-0.55027795,0.0,0.0,-0.08
9119531637,0.0,0.833784,0.0,0.0,-0.55209076,0.0,0.0,-0.08
9119542198,0.0,0.83248425,0.0,0.0,-0.55404866,0.0,0.0,-0.08
9119552605,0.0,0.8311826,0.0,0.0,-0.5559995,0.0,0.0,-0.08
9119562062,0.0,0.8299512,0.0,0.0,-0.557836,0.0,0.0,-0.08
9119571404,0.0,0.8287288,0.0,0.0,-0.55965036,0.0,0.0,-0.08
9119581982,0.0,0.82745826,0.0,0.0,-0.56152725,0.0,0.0,-0.08
9119591572,0.0,0.8263793,0.0,0.0,-0.56311387,0.0,0.0,-0.08
9119602067,0.0,0.8252279,0.0,0.0,-0.56479985,0.0,0.0,-0.08
9119612541,0.0,0.82411784,0.0,0.0,-0.56641835,0.0,0.0,-0.08
9119623010,0.0,0.8231423,0.0,0.0,-0.56783515,0.0,0.0,-0.08
9119631453,0.0,0.8225631,0.0,0.0,-0.56867385,0.0,0.0,-0.08
9119642014,0.0,0.82207763,0.0,0.0,-0.5693754,0.0,0.0,-0.08
9119652351,0.0,0.8217276,0.0,0.0,-0.5698805,0.0,0.0,-0.08
9119661771,0.0,0.821506,0.0,0.0,-0.57019985,0.0,0.0,-0.08
9119672337,0.0,0.8212843,0.0,0.0,-0.5705191,0.0,0.0,-0.08
9119682818,0.0,0.82082844,0.0,0.0,-0.5711748,0.0,0.0,-0.08
9119693253,0.0,0.8200074,0.0,0.0,-0.57235295,0.0,0.0,-0.08
9119701716,0.0,0.8191897,0.0,0.0,-0.57352257,0.0,0.0,-0.08
9119712339,0.0,0.8182246,0.0,0.0,-0.57489866,0.0,0.0,-0.08
9119721677,0.0,0.8175547,0.0,0.0,-0.57585096,0.0,0.0,-0.08
9119732374,0.0,0.8170339,0.0,0.0,-0.5765897,0.0,0.0,-0.08
9119741737,0.0,0.8167922,0.0,0.0,-0.57693195,0.0,0.0,-0.08
9119751765,0.0,0.81665653,0.0,0.0,-0.57712406,0.0,0.0,-0.08
9119762516,0.0,0.81655973,0.0,0.0,-0.5772609,0.0,0.0,-0.08
9119772240,0.0,0.8165926,0.0,0.0,-0.5772145,0.0,0.0,-0.08
9119781662,0.0,0.8168644,0.0,0.0,-0.5768298,0.0,0.0,-0.08
9119792178,0.0,0.81748307,0.0,0.0,-0.57595265,0.0,0.0,-0.08
9119801604,0.0,0.81827134,0.0,0.0,-0.57483214,0.0,0.0,-0.08
9119812206,0.0,0.8192823,0.0,0.0,-0.57339036,0.0,0.0,-0.08
9119821522,0.0,0.82010347,0.0,0.0,-0.5722152,0.0,0.0,-0.08
9119831950,0.0,0.82078946,0.0,0.0,-0.5712308,0.0,0.0,-0.08
9119841951,0.0,0.8211241,0.0,0.0,-0.57074976,0.0,0.0,-0.08
9119852156,0.0,0.8212336,0.0,0.0,-0.5705922,0.0,0.0,-0.08
9119862583,0.0,0.8212978,0.0,0.0,-0.57049966,0.0,0.0,-0.08
9119872930,0.0,0.82145184,0.0,0.0,-0.5702779,0.0,0.0,-0.08
9119881351,0.0,0.8216878,0.0,0.0,-0.5699378,0.0,0.0,-0.08
9119891917,0.0,0.82196575,0.0,0.0,-0.56953686,0.0,0.0,-0.08
9119902265,0.0,0.8219374,0.0,0.0,-0.5695779,0.0,0.0,-0.08
9119911738,0.0,0.82162213,0.0,0.0,-0.57003254,0.0,0.0,-0.08
9119922208,0.0,0.82114,0.0,0.0,-0.5707269,0.0,0.0,-0.08
9119932674,0.0,0.8206532,0.0,0.0,-0.5714266,0.0,0.0,-0.08
9119943334,0.0,0.82009864,0.0,0.0,-0.5722222,0.0,0.0,-0.08
9119951780,0.0,0.8195033,0.0,0.0,-0.57307446,0.0,0.0,-0.08
9119962215,0.0,0.81847113,0.0,0.0,-0.57454765,0.0,0.0,-0.08
9119972764,0.0,0.81709,0.0,0.0,-0.5765102,0.0,0.0,-0.08
9119982161,0.0,0.81560564,0.0,0.0,-0.57860816,0.0,0.0,-0.08
9119992646,0.0,0.81392527,0.0,0.0,-0.5809696,0.0,0.0,-0.08
9120001998,0.0,0.8125104,0.0,0.0,-0.5829467,0.0,0.0,-0.08
9120013691,0.0,0.8110668,0.0,0.0,-0.5849535,0.0,0.0,-0.08
9120022217,0.0,0.81028163,0.0,0.0,-0.5860407,0.0,0.0,-0.08
9120032377,0.0,0.8095853,0.0,0.0,-0.5870023,0.0,0.0,-0.08
9120042851,0.0,0.80897367,0.0,0.0,-0.5878449,0.0,0.0,-0.08
9120052314,0.0,0.80833536,0.0,0.0,-0.5887223,0.0,0.0,-0.08
9120062750,0.0,0.8072972,0.0,0.0,-0.590145,0.0,0.0,-0.08
9120072560,0.0,0.805997,0.0,0.0,-0.5919196,0.0,0.0,-0.08
9120083038,0.0,0.804597,0.0,0.0,-0.59382117,0.0,0.0,-0.08
9120092492,0.0,0.8035857,0.0,0.0,-0.59518903,0.0,0.0,-0.08
9120103028,0.0,0.80274016,0.0,0.0,-0.5963289,0.0,0.0,-0.08
9120112524,0.0,0.8021274,0.0,0.0,-0.59715295,0.0,0.0,-0.08
9120123940,0.0,0.8014532,0.0,0.0,-0.5980575,0.0,0.0,-0.08
9120132320,0.0,0.80094475,0.0,0.0,-0.5987383,0.0,0.0,-0.08
9120142832,0.0,0.80025816,0.0,0.0,-0.5996556,0.0,0.0,-0.08
9120153251,0.0,0.79958653,0.0,0.0,-0.6005509,0.0,0.0,-0.08
9120162277,0.0,0.79906374,0.0,0.0,-0.6012463,0.0,0.0,-0.08
9120172826,0.0,0.7985733,0.0,0.0,-0.60189754,0.0,0.0,-0.08
9120183180,0.0,0.7982106,0.0,0.0,-0.6023785,0.0,0.0,-0.08
9120193845,0.0,0.79795504,0.0,0.0,-0.60271704,0.0,0.0,-0.08
9120202273,0.0,0.79782933,0.0,0.0,-0.6028834,0.0,0.0,-0.08
9120212813,0.0,0.7976991,0.0,0.0,-0.6030557,0.0,0.0,-0.08
9120223175,0.0,0.7975313,0.0,0.0,-0.6032775,0.0,0.0,-0.08
9120232593,0.0,0.79739165,0.0,0.0,-0.60346216,0.0,0.0,-0.08
9120243132,0.0,0.79730964,0.0,0.0,-0.60357046,0.0,0.0,-0.08
9120253531,0.0,0.797112,0.0,0.0,-0.6038315,0.0,0.0,-0.08
9120263693,0.0,0.79659796,0.0,0.0,-0.6045094,0.0,0.0,-0.08
9120272770,0.0,0.7960364,0.0,0.0,-0.60524875,0.0,0.0,-0.08
9120282327,0.0,0.7956181,0.0,0.0,-0.6057985,0.0,0.0,-0.08
9120292662,0.0,0.7955381,0.0,0.0,-0.6059035,0.0,0.0,-0.08
9120303172,0.0,0.7957753,0.0,0.0,-0.605592,0.0,0.0,-0.08
9120312593,0.0,0.796063,0.0,0.0,-0.6052137,0.0,0.0,-0.08
9120323002,0.0,0.79632944,0.0,0.0,-0.60486317,0.0,0.0,-0.08
9120334728,0.0,0.7965422,0.0,0.0,-0.6045829,0.0,0.0,-0.08
9120342195,0.0,0.7966457,0.0,0.0,-0.6044466,0.0,0.0,-0.08
9120352684,0.0,0.79677474,0.0,0.0,-0.6042765,0.0,0.0,-0.08
9120363309,0.0,0.79686165,0.0,0.0,-0.6041618,0.0,0.0,-0.08
9120373750,0.0,0.79696965,0.0,0.0,-0.60401934,0.0,0.0,-0.08
9120383189,0.0,0.7971774,0.0,0.0,-0.60374516,0.0,0.0,-0.08
9120392547,0.0,0.7974189,0.0,0.0,-0.6034261,0.0,0.0,-0.08
9120403215,0.0,0.79761785,0.0,0.0,-0.6031631,0.0,0.0,-0.08
9120412664,0.0,0.7977927,0.0,0.0,-0.60293186,0.0,0.0,-0.08
9120423230,0.0,0.7980395,0.0,0.0,-0.60260516,0.0,0.0,-0.08
9120433689,0.0,0.79822236,0.0,0.0,-0.6023629,0.0,0.0,-0.08
9120444256,0.0,0.79828966,0.0,0.0,-0.60227376,0.0,0.0,-0.08
9120452897,0.0,0.7983017,0.0,0.0,-0.6022577,0.0,0.0,-0.08
9120463298,0.0,0.79838717,0.0,0.0,-0.6021445,0.0,0.0,-0.08
9120472899,0.0,0.7986336,0.0,0.0,-0.60181755,0.0,0.0,-0.08
9120483381,0.0,0.7991732,0.0,0.0,-0.60110086,0.0,0.0,-0.08
9120493732,0.0,0.79990834,0.0,0.0,-0.6001222,0.0,0.0,-0.08
9120502633,0.0,0.80057013,0.0,0.0,-0.59923905,0.0,0.0,-0.08
9120514290,0.0,0.8013725,0.0,0.0,-0.5981656,0.0,0.0,-0.08
9120522955,0.0,0.80192995,0.0,0.0,-0.59741807,0.0,0.0,-0.08
9120533711,0.0,0.80256903,0.0,0.0,-0.5965593,0.0,0.0,-0.08
9120543043,0.0,0.8030836,0.0,0.0,-0.5958664,0.0,0.0,-0.08
9120553573,0.0,0.8034721,0.0,0.0,-0.5953424,0.0,0.0,-0.08
9120562939,0.0,0.8036885,0.0,0.0,-0.5950502,0.0,0.0,-0.08
9120573410,0.0,0.80386794,0.0,0.0,-0.5948078,0.0,0.0,-0.08
9120584883,0.0,0.8039838,0.0,0.0,-0.59465116,0.0,0.0,-0.08
9120593339,0.0,0.8039466,0.0,0.0,-0.5947014,0.0,0.0,-0.08
9120602740,0.0,0.8037976,0.0,0.0,-0.5949028,0.0,0.0,-0.08
9120613247,0.0,0.803541,0.0,0.0,-0.5952494,0.0,0.0,-0.08
9120623801,0.0,0.8032683,0.0,0.0,-0.5956173,0.0,0.0,-0.08
9120632932,0.0,0.80307186,0.0,0.0,-0.5958822,0.0,0.0,-0.08
9120643480,0.0,0.80285513,0.0,0.0,-0.5961741,0.0,0.0,-0.08
9120653914,0.0,0.8026157,0.0,0.0,-0.5964964,0.0,0.0,-0.08
9120666396,0.0,0.8022369,0.0,0.0,-0.5970058,0.0,0.0,-0.08
9120673728,0.0,0.80193084,0.0,0.0,-0.5974169,0.0,0.0,-0.08
9120684136,0.0,0.8014306,0.0,0.0,-0.59808785,0.0,0.0,-0.08
9120694512,0.0,0.80081755,0.0,0.0,-0.59890836,0.0,0.0,-0.08
9120703236,0.0,0.800289,0.0,0.0,-0.59961456,0.0,0.0,-0.08
9120713713,0.0,0.7996212,0.0,0.0,-0.6005047,0.0,0.0,-0.08
9120724136,0.0,0.7989985,0.0,0.0,-0.601333,0.0,0.0,-0.08
9120733673,0.0,0.79850703,0.0,0.0,-0.6019855,0.0,0.0,-0.08
9120743082,0.0,0.7980863,0.0,0.0,-0.60254323,0.0,0.0,-0.08
9120753435,0.0,0.79764235,0.0,0.0,-0.6031307,0.0,0.0,-0.08
9120764935,0.0,0.79712754,0.0,0.0,-0.60381097,0.0,0.0,-0.08
9120773367,0.0,0.79677325,0.0,0.0,-0.6042784,0.0,0.0,-0.08
9120783973,0.0,0.7964128,0.0,0.0,-0.6047534,0.0,0.0,-0.08
9120794438,0.0,0.79606307,0.0,0.0,-0.60521364,0.0,0.0,-0.08
9120803840,0.0,0.79566747,0.0,0.0,-0.60573363,0.0,0.0,-0.08
9120813286,0.0,0.7951409,0.0,0.0,-0.60642475,0.0,0.0,-0.08
9120823757,0.0,0.79440904,0.0,0.0,-0.60738313,0.0,0.0,-0.08
9120835256,0.0,0.79350317,0.0,0.0,-0.6085661,0.0,0.0,-0.08
9120843774,0.0,0.79284096,0.0,0.0,-0.60942864,0.0,0.0,-0.08
9120853155,0.0,0.7921521,0.0,0.0,-0.6103237,0.0,0.0,-0.08
9120864514,0.0,0.7914022,0.0,0.0,-0.61129576,0.0,0.0,-0.08
9120874183,0.0,0.79081327,0.0,0.0,-0.61205745,0.0,0.0,-0.08
9120883562,0.0,0.7902512,0.0,0.0,-0.612783,0.0,0.0,-0.08
9120894091,0.0,0.78965616,0.0,0.0,-0.61354965,0.0,0.0,-0.08
9120904555,0.0,0.78917956,0.0,0.0,-0.61416256,0.0,0.0,-0.08
9120913259,0.0,0.78886837,0.0,0.0,-0.61456215,0.0,0.0,-0.08
9120923784,0.0,0.788422,0.0,0.0,-0.6151348,0.0,0.0,-0.08
9120934231,0.0,0.7877994,0.0,0.0,-0.61593187,0.0,0.0,-0.08
9120944769,0.0,0.7870947,0.0,0.0,-0.61683214,0.0,0.0,-0.08
9120954385,0.0,0.78657895,0.0,0.0,-0.61748976,0.0,0.0,-0.08
9120963642,0.0,0.78640425,0.0,0.0,-0.6177122,0.0,0.0,-0.08
9120974066,0.0,0.7865605,0.0,0.0,-0.61751324,0.0,0.0,-0.08
9120983540,0.0,0.7868865,0.0,0.0,-0.61709774,0.0,0.0,-0.08
9120994039,0.0,0.78737235,0.0,0.0,-0.6164777,0.0,0.0,-0.08
9121004516,0.0,0.7879468,0.0,0.0,-0.6157433,0.0,0.0,-0.08
9121015010,0.0,0.7886137,0.0,0.0,-0.614889,0.0,0.0,-0.08
9121023393,0.0,0.78920895,0.0,0.0,-0.6141248,0.0,0.0,-0.08
9121033910,0.0,0.79001164,0.0,0.0,-0.6130919,0.0,0.0,-0.08
9121044164,0.0,0.7908891,0.0,0.0,-0.6119595,0.0,0.0,-0.08
9121053740,0.0,0.7918206,0.0,0.0,-0.6107538,0.0,0.0,-0.08
9121064179,0.0,0.79291326,0.0,0.0,-0.6093345,0.0,0.0,-0.08
9121074864,0.0,0.793971,0.0,0.0,-0.60795563,0.0,0.0,-0.08
9121085893,0.0,0.7946587,0.0,0.0,-0.60705644,0.0,0.0,-0.08
9121093260,0.0,0.79474837,0.0,0.0,-0.6069391,0.0,0.0,-0.08
9121103713,0.0,0.79467225,0.0,0.0,-0.60703874,0.0,0.0,-0.08
