timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
9132327631,9132303900,6845961,202.75877,98913.17,15.0,1.1956452,0,0
9132421519,9132389834,6845961,202.77756,98913.0,15.0,1.1956431,0,0
9132530822,9132499278,6845961,202.77756,98912.984,15.0,1.195643,0,0
9132608883,9132577349,6845961,202.7353,98913.5,15.0,1.195649,0,0
9132718262,9132686709,6845961,202.75409,98913.25,15.0,1.1956462,0,0
9132796398,9132772659,6845961,202.81042,98912.59,15.0,1.1956382,0,0
9132905764,9132874285,6845961,202.75409,98913.24,15.0,1.195646,0,0
9132983919,9132960156,6845961,202.77756,98913.0,15.0,1.1956431,0,0
9133046386,9133046093,6845961,202.78694,98912.87,15.0,1.1956414,0,0
9133124573,9133108587,6845961,202.77756,98912.95,15.0,1.1956425,0,0
9133233910,9133202350,6845961,202.74939,98913.34,15.0,1.1956472,0,0
9133312028,9133296085,6845961,202.74,98913.42,15.0,1.1956482,0,0
9133421372,9133389837,6845961,202.74939,98913.34,15.0,1.1956472,0,0
9133499506,9133483586,6845961,202.7259,98913.59,15.0,1.1956502,0,0
9133562008,9133561718,6845961,202.74469,98913.39,15.0,1.1956478,0,0
9133655815,9133632050,6845961,202.75877,98913.2,15.0,1.1956456,0,0
9133749514,9133717972,6845961,202.75409,98913.25,15.0,1.1956462,0,0
9133858957,9133827382,6845961,202.7353,98913.48,15.0,1.1956489,0,0
9133937014,9133905475,6845961,202.74,98913.42,15.0,1.1956482,0,0
9134046420,9134014877,6845961,202.7259,98913.58,15.0,1.19565,0,0
9134124718,9134100873,6845961,202.7259,98913.59,15.0,1.1956502,0,0
9134234057,9134202339,6845961,202.70714,98913.83,15.0,1.1956531,0,0
9134312024,9134288276,6845961,202.75409,98913.234,15.0,1.1956459,0,0
9134374569,9134374227,6845961,202.70244,98913.87,15.0,1.1956536,0,0
9134452708,9134436736,6845961,202.76347,98913.164,15.0,1.1956451,0,0
9134562033,9134530483,6845961,202.70244,98913.89,15.0,1.1956538,0,0
9134640168,9134624277,6845961,202.69305,98913.95,15.0,1.1956546,0,0
9134749584,9134717977,6845961,202.7353,98913.5,15.0,1.195649,0,0
9134827648,9134811719,6845961,202.71652,98913.71,15.0,1.1956518,0,0
9134890122,9134889836,6845961,202.71652,98913.69,15.0,1.1956514,0,0
9134983911,9134960153,6845961,202.72122,98913.64,15.0,1.1956508,0,0
9135077700,9135046144,6845961,202.71652,98913.7,15.0,1.1956517,0,0
9135187053,9135155483,6845961,202.70714,98913.83,15.0,1.1956531,0,0
9135265138,9135233587,6845961,202.70244,98913.87,15.0,1.1956536,0,0
9135374514,9135342965,6845961,202.69305,98913.95,15.0,1.1956546,0,0
9135452640,9135428906,6845961,202.71652,98913.67,15.0,1.1956512,0,0
9135562000,9135530475,6845961,202.71652,98913.695,15.0,1.1956515,0,0
9135640246,9135616448,6845961,202.7259,98913.58,15.0,1.19565,0,0
9135702629,9135702339,6845961,202.7259,98913.62,15.0,1.1956506,0,0
9135780747,9135764838,6845961,202.7259,98913.62,15.0,1.1956506,0,0
9135890194,9135858652,6845961,202.7353,98913.47,15.0,1.1956488,0,0
9135968380,9135952471,6845961,202.71182,98913.74,15.0,1.195652,0,0
9136077819,9136046184,6845961,202.7353,98913.484,15.0,1.195649,0,0
9136155744,9136139841,6845961,202.7259,98913.63,15.0,1.1956508,0,0
9136218309,9136217984,6845961,202.76817,98913.12,15.0,1.1956445,0,0
9136312014,9136288270,6845961,202.71182,98913.78,15.0,1.1956526,0,0
9136405759,9136374216,6845961,202.76347,98913.15,15.0,1.1956449,0,0
9136515134,9136483590,6845961,202.7259,98913.61,15.0,1.1956505,0,0
9136593250,9136561764,6845961,202.7353,98913.5,15.0,1.195649,0,0
9136702634,9136671111,6845961,202.71652,98913.67,15.0,1.1956512,0,0
9136780743,9136757060,6845961,202.76347,98913.16,15.0,1.195645,0,0
9136890133,9136858595,6845961,202.68835,98914.03,15.0,1.1956556,0,0
9136968304,9136944529,6845961,202.7353,98913.5,15.0,1.195649,0,0
9137030839,9137030550,6845961,202.75877,98913.195,15.0,1.1956455,0,0
9137108969,9137092988,6845961,202.7306,98913.52,15.0,1.1956494,0,0
9137218249,9137186710,6845961,202.7353,98913.5,15.0,1.195649,0,0
9137296393,9137280457,6845961,202.74469,98913.4,15.0,1.195648,0,0
9137405766,9137374213,6845961,202.7353,98913.45,15.0,1.1956486,0,0
9137483930,9137467967,6845961,202.77286,98913.055,15.0,1.1956438,0,0
9137546397,9137546097,6845961,202.78694,98912.89,15.0,1.1956418,0,0
9137640229,9137616469,6845961,202.74469,98913.38,15.0,1.1956477,0,0
9137733886,9137702349,6845961,202.71182,98913.75,15.0,1.1956521,0,0
9137843336,9137811806,6845961,202.74469,98913.36,15.0,1.1956474,0,0
9137921379,9137889836,6845961,202.71652,98913.72,15.0,1.1956518,0,0
9138030848,9137999260,6845961,202.76347,98913.164,15.0,1.1956451,0,0
9138109008,9138085236,6845961,202.74469,98913.36,15.0,1.1956474,0,0
9138218299,9138186718,6845961,202.7259,98913.61,15.0,1.1956505,0,0
9138296396,9138272652,6845961,202.74,98913.43,15.0,1.1956482,0,0
9138358947,9138358656,6845961,202.74939,98913.33,15.0,1.1956471,0,0
9138437078,9138421132,6845961,202.71182,98913.73,15.0,1.1956519,0,0
9138546394,9138514846,6845961,202.69774,98913.92,15.0,1.1956543,0,0
9138624510,9138608592,6845961,202.75877,98913.21,15.0,1.1956456,0,0
9138733894,9138702343,6845961,202.74469,98913.36,15.0,1.1956474,0,0
9138812046,9138796090,6845961,202.7306,98913.55,15.0,1.1956497,0,0
9138874512,9138874217,6845961,202.66957,98914.234,15.0,1.195658,0,0
9138968253,9138944522,6845961,202.70714,98913.84,15.0,1.1956533,0,0
9139062007,9139030468,6845961,202.70714,98913.82,15.0,1.195653,0,0
9139171438,9139139899,6845961,202.70714,98913.84,15.0,1.1956533,0,0
9139249513,9139217964,6845961,202.72122,98913.66,15.0,1.1956509,0,0
9139358885,9139327338,6845961,202.69774,98913.92,15.0,1.1956543,0,0
9139437107,9139413280,6845961,202.69774,98913.92,15.0,1.1956543,0,0
9139546464,9139514842,6845961,202.71652,98913.67,15.0,1.1956512,0,0
9139624520,9139600786,6845961,202.67897,98914.14,15.0,1.1956569,0,0
9139687000,9139686711,6845961,202.69305,98913.97,15.0,1.1956547,0,0
9139765210,9139749292,6845961,202.70244,98913.9,15.0,1.1956539,0,0
9139874520,9139842972,6845961,202.71182,98913.73,15.0,1.1956519,0,0
9139952648,9139936714,6845961,202.66957,98914.25,15.0,1.1956582,0,0
9140062000,9140030466,6845961,202.71652,98913.695,15.0,1.1956515,0,0
9140140176,9140124234,6845961,202.71182,98913.766,15.0,1.1956524,0,0
9140202642,9140202346,6845961,202.71652,98913.69,15.0,1.1956514,0,0
9140296425,9140272681,6845961,202.71652,98913.7,15.0,1.1956517,0,0
9140390125,9140358599,6845961,202.77286,98913.06,15.0,1.1956439,0,0
9140499523,9140467973,6845961,202.7259,98913.625,15.0,1.1956507,0,0
9140577647,9140546097,6845961,202.7306,98913.55,15.0,1.1956497,0,0
9140687003,9140655498,6845961,202.74469,98913.39,15.0,1.1956478,0,0
9140765187,9140741428,6845961,202.75409,98913.25,15.0,1.1956462,0,0
9140874524,9140842965,6845961,202.7353,98913.45,15.0,1.1956486,0,0
9140952640,9140928905,6845961,202.76347,98913.14,15.0,1.1956447,0,0
9141015292,9141014999,6845961,202.71652,98913.71,15.0,1.1956518,0,0
9141093249,9141077337,6845961,202.75409,98913.28,15.0,1.1956464,0,0
9141202633,9141171109,6845961,202.7259,98913.62,15.0,1.1956506,0,0
9141280773,9141264847,6845961,202.74469,98913.36,15.0,1.1956474,0,0
9141390153,9141358593,6845961,202.70714,98913.8,15.0,1.1956527,0,0
9141468277,9141452354,6845961,202.71182,98913.78,15.0,1.1956526,0,0
9141530871,9141530569,6845961,202.75409,98913.266,15.0,1.1956463,0,0
9141624503,9141600777,6845961,202.69774,98913.94,15.0,1.1956544,0,0
9141718288,9141686711,6845961,202.7353,98913.5,15.0,1.195649,0,0
9141827700,9141796108,6845961,202.72122,98913.65,15.0,1.1956509,0,0
9141905762,9141874213,6845961,202.74469,98913.4,15.0,1.195648,0,0
9142015135,9141983597,6845961,202.7353,98913.5,15.0,1.195649,0,0
9142093254,9142069524,6845961,202.70714,98913.83,15.0,1.1956531,0,0
9142202628,9142171136,6845961,202.68365,98914.09,15.0,1.1956563,0,0
9142280745,9142257032,6845961,202.70714,98913.83,15.0,1.1956531,0,0
9142343246,9142342958,6845961,202.7259,98913.63,15.0,1.1956508,0,0
9142421377,9142405461,6845961,202.7259,98913.59,15.0,1.1956502,0,0
9142530826,9142499224,6845961,202.7306,98913.516,15.0,1.1956493,0,0
9142609076,9142593071,6845961,202.70714,98913.81,15.0,1.1956528,0,0
9142718250,9142686707,6845961,202.71182,98913.77,15.0,1.1956525,0,0
9142796384,9142780455,6845961,202.71182,98913.734,15.0,1.1956519,0,0
9142858893,9142858598,6845961,202.7353,98913.48,15.0,1.1956489,0,0
9142952645,9142928907,6845961,202.7259,98913.6,15.0,1.1956503,0,0
9143046378,9143014836,6845961,202.74939,98913.33,15.0,1.1956471,0,0
9143155746,9143124212,6845961,202.69305,98914.0,15.0,1.1956552,0,0
9143233888,9143202341,6845961,202.7306,98913.516,15.0,1.1956493,0,0
9143343252,9143311731,6845961,202.75409,98913.29,15.0,1.1956465,0,0
9143421386,9143397652,6845961,202.71652,98913.67,15.0,1.1956512,0,0
9143530823,9143499246,6845961,202.71652,98913.67,15.0,1.1956512,0,0
9143608896,9143585204,6845961,202.70714,98913.8,15.0,1.1956527,0,0
9143671510,9143671113,6845961,202.69774,98913.914,15.0,1.1956542,0,0
9143749622,9143733640,6845961,202.7306,98913.53,15.0,1.1956495,0,0
9143858875,9143827338,6845961,202.7353,98913.484,15.0,1.195649,0,0
9143937009,9143921095,6845961,202.7353,98913.46,15.0,1.1956487,0,0
9144046388,9144014843,6845961,202.7259,98913.625,15.0,1.1956507,0,0
9144124528,9144108599,6845961,202.74469,98913.414,15.0,1.1956481,0,0
9144187017,9144186723,6845961,202.75409,98913.26,15.0,1.1956462,0,0
9144280736,9144257047,6845961,202.74469,98913.36,15.0,1.1956474,0,0
9144374529,9144342978,6845961,202.71652,98913.68,15.0,1.1956513,0,0
9144483912,9144452336,6845961,202.74469,98913.375,15.0,1.1956476,0,0
9144562020,9144530468,6845961,202.74,98913.44,15.0,1.1956483,0,0
9144671411,9144639854,6845961,202.74939,98913.34,15.0,1.1956472,0,0
9144749515,9144725784,6845961,202.72122,98913.64,15.0,1.1956508,0,0
9144858875,9144827339,6845961,202.74469,98913.414,15.0,1.1956481,0,0
9144937007,9144913276,6845961,202.7353,98913.47,15.0,1.1956488,0,0
9144999533,9144999222,6845961,202.71182,98913.77,15.0,1.1956525,0,0
9145077641,9145061735,6845961,202.77286,98913.07,15.0,1.1956439,0,0
9145187008,9145155468,6845961,202.70714,98913.84,15.0,1.1956533,0,0
9145265108,9145249236,6845961,202.68835,98914.04,15.0,1.1956557,0,0
9145374543,9145343065,6845961,202.72122,98913.64,15.0,1.1956508,0,0
9145452663,9145436722,6845961,202.71182,98913.76,15.0,1.1956522,0,0
9145515160,9145514862,6845961,202.66019,98914.39,15.0,1.1956599,0,0
9145608920,9145585194,6845961,202.70714,98913.85,15.0,1.1956534,0,0
9145702676,9145671131,6845961,202.69774,98913.92,15.0,1.1956543,0,0
9145812023,9145780465,6845961,202.7259,98913.57,15.0,1.19565,0,0
9145890140,9145858591,6845961,202.7353,98913.484,15.0,1.195649,0,0
9145999529,9145967970,6845961,202.71182,98913.734,15.0,1.1956519,0,0
9146077703,9146053957,6845961,202.74939,98913.34,15.0,1.1956472,0,0
9146187006,9146155468,6845961,202.7259,98913.59,15.0,1.1956502,0,0
9146265157,9146241425,6845961,202.71652,98913.695,15.0,1.1956515,0,0
9146327631,9146327342,6845961,202.75409,98913.27,15.0,1.1956464,0,0
9146405772,9146389853,6845961,202.75877,98913.19,15.0,1.1956453,0,0
9146515155,9146483594,6845961,202.71652,98913.7,15.0,1.1956517,0,0
9146593368,9146577344,6845961,202.71652,98913.68,15.0,1.1956513,0,0
9146702633,9146671110,6845961,202.7259,98913.61,15.0,1.1956505,0,0
9146780788,9146764852,6845961,202.74469,98913.38,15.0,1.1956477,0,0
9146843249,9146842958,6845961,202.76817,98913.125,15.0,1.1956446,0,0
9146937007,9146913273,6845961,202.71652,98913.67,15.0,1.1956512,0,0
9147030851,9146999259,6845961,202.74939,98913.34,15.0,1.1956472,0,0
9147140171,9147108611,6845961,202.7259,98913.58,15.0,1.19565,0,0
9147218251,9147186709,6845961,202.75409,98913.28,15.0,1.1956464,0,0
9147327635,9147296167,6845961,202.75877,98913.21,15.0,1.1956456,0,0
9147405762,9147382032,6845961,202.76347,98913.16,15.0,1.195645,0,0
9147515377,9147483703,6845961,202.74939,98913.3,15.0,1.1956466,0,0
9147593244,9147569547,6845961,202.80104,98912.67,15.0,1.1956391,0,0
9147655804,9147655487,6845961,202.79164,98912.805,15.0,1.1956407,0,0
9147733882,9147717978,6845961,202.78694,98912.91,15.0,1.195642,0,0
9147843251,9147811710,6845961,202.79634,98912.734,15.0,1.1956398,0,0
9147921391,9147905471,6845961,202.74939,98913.3,15.0,1.1956466,0,0
9148030779,9147999267,6845961,202.79164,98912.83,15.0,1.195641,0,0
9148108989,9148093014,6845961,202.78694,98912.91,15.0,1.195642,0,0
9148171371,9148171081,6845961,202.75877,98913.2,15.0,1.1956456,0,0
9148265104,9148241385,6845961,202.77286,98913.03,15.0,1.1956434,0,0
9148358955,9148327463,6845961,202.79164,98912.85,15.0,1.1956413,0,0
9148468324,9148436754,6845961,202.77756,98912.97,15.0,1.1956427,0,0
9148546409,9148522662,6845961,202.75409,98913.28,15.0,1.1956464,0,0
9148655746,9148624204,6845961,202.77286,98913.016,15.0,1.1956433,0,0
9148733898,9148710162,6845961,202.77756,98912.97,15.0,1.1956427,0,0
9148843249,9148811710,6845961,202.77756,98913.0,15.0,1.1956431,0,0
9148921387,9148897663,6845961,202.77756,98913.0,15.0,1.1956431,0,0
9148983920,9148983593,6845961,202.76347,98913.15,15.0,1.1956449,0,0
9149062001,9149046102,6845961,202.78694,98912.86,15.0,1.1956414,0,0
9149171383,9149139865,6845961,202.76347,98913.14,15.0,1.1956447,0,0
9149249542,9149233637,6845961,202.81042,98912.61,15.0,1.1956384,0,0
9149358902,9149327339,6845961,202.84798,98912.17,15.0,1.195633,0,0
9149437131,9149421133,6845961,202.87146,98911.89,15.0,1.1956297,0,0
9149499516,9149499225,6845961,202.81042,98912.63,15.0,1.1956385,0,0
9149593255,9149569527,6845961,202.82921,98912.375,15.0,1.1956356,0,0
9149687014,9149655468,6845961,202.82921,98912.36,15.0,1.1956353,0,0
9149796392,9149764846,6845961,202.82921,98912.41,15.0,1.1956359,0,0
9149874567,9149850805,6845961,202.81981,98912.484,15.0,1.1956369,0,0
9149983913,9149952376,6845961,202.79634,98912.734,15.0,1.1956398,0,0
9150062052,9150038302,6845961,202.76817,98913.08,15.0,1.195644,0,0
9150171378,9150139841,6845961,202.76817,98913.086,15.0,1.1956441,0,0
9150249645,9150225822,6845961,202.7353,98913.5,15.0,1.195649,0,0
9150312051,9150311726,6845961,202.70714,98913.805,15.0,1.1956528,0,0
9150390243,9150374225,6845961,202.71182,98913.75,15.0,1.1956521,0,0
9150499594,9150468002,6845961,202.68835,98914.06,15.0,1.195656,0,0
9150577631,9150561723,6845961,202.65079,98914.484,15.0,1.1956611,0,0
9150687004,9150655464,6845961,202.66487,98914.3,15.0,1.1956587,0,0
9150765113,9150749233,6845961,202.63202,98914.72,15.0,1.1956639,0,0
9150827627,9150827340,6845961,202.60854,98914.945,15.0,1.1956666,0,0
9150921414,9150897702,6845961,202.58037,98915.3,15.0,1.1956708,0,0
9151015123,9150983672,6845961,202.60384,98915.04,15.0,1.1956677,0,0
9151124529,9151092976,6845961,202.58037,98915.3,15.0,1.1956708,0,0
9151202638,9151178903,6845961,202.57098,98915.44,15.0,1.1956726,0,0
9151312115,9151280484,6845961,202.5428,98915.74,15.0,1.1956762,0,0
9151390126,9151366398,6845961,202.58507,98915.266,15.0,1.1956705,0,0
9151499531,9151467973,6845961,202.5522,98915.64,15.0,1.195675,0,0
9151577629,9151553928,6845961,202.53812,98915.78,15.0,1.1956767,0,0
9151640171,9151639879,6845961,202.5475,98915.72,15.0,1.195676,0,0
9151718251,9151702338,6845961,202.53812,98915.836,15.0,1.1956774,0,0
9151827640,9151796086,6845961,202.53342,98915.89,15.0,1.195678,0,0
9151905767,9151889885,6845961,202.51933,98916.05,15.0,1.1956799,0,0
9152015130,9151983617,6845961,202.5428,98915.73,15.0,1.1956761,0,0
9152093266,9152077341,6845961,202.53342,98915.87,15.0,1.1956778,0,0
9152155777,9152155487,6845961,202.57098,98915.44,15.0,1.1956726,0,0
9152249520,9152225783,6845961,202.53812,98915.805,15.0,1.1956769,0,0
9152343282,9152311707,6845961,202.53812,98915.78,15.0,1.1956767,0,0
9152452645,9152421087,6845961,202.58037,98915.336,15.0,1.1956713,0,0
9152530825,9152507051,6845961,202.5569,98915.59,15.0,1.1956744,0,0
9152640193,9152608621,6845961,202.53342,98915.875,15.0,1.1956779,0,0
9152718257,9152694529,6845961,202.58975,98915.22,15.0,1.1956699,0,0
9152827629,9152796079,6845961,202.57567,98915.41,15.0,1.1956722,0,0
9152905765,9152882034,6845961,202.56628,98915.5,15.0,1.1956733,0,0
9152968331,9152968044,6845961,202.53342,98915.86,15.0,1.1956776,0,0
9153046479,9153030516,6845961,202.5475,98915.7,15.0,1.1956757,0,0
9153155809,9153124238,6845961,202.5475,98915.7,15.0,1.1956757,0,0
9153233906,9153217970,6845961,202.57567,98915.41,15.0,1.1956722,0,0
9153343259,9153311713,6845961,202.56158,98915.55,15.0,1.1956738,0,0
9153421374,9153405460,6845961,202.58975,98915.22,15.0,1.1956699,0,0
9153483950,9153483621,6845961,202.58037,98915.31,15.0,1.195671,0,0
9153577628,9153553956,6845961,202.56158,98915.516,15.0,1.1956735,0,0
9153671386,9153639844,6845961,202.59445,98915.14,15.0,1.1956689,0,0
9153780747,9153749210,6845961,202.57098,98915.44,15.0,1.1956726,0,0
9153858889,9153835158,6845961,202.58507,98915.234,15.0,1.19567,0,0
9153968252,9153936715,6845961,202.60384,98915.03,15.0,1.1956676,0,0
9154046540,9154022739,6845961,202.60384,98915.04,15.0,1.1956677,0,0
9154155754,9154124211,6845961,202.59915,98915.07,15.0,1.1956681,0,0
9154233951,9154210191,6845961,202.6367,98914.63,15.0,1.1956629,0,0
9154296582,9154296289,6845961,202.67427,98914.2,15.0,1.1956576,0,0
9154374518,9154358593,6845961,202.6461,98914.53,15.0,1.1956615,0,0
9154483937,9154452347,6845961,202.66487,98914.336,15.0,1.1956593,0,0
9154562007,9154546184,6845961,202.69305,98913.98,15.0,1.1956549,0,0
9154671432,9154639926,6845961,202.69774,98913.94,15.0,1.1956544,0,0
9154749514,9154733586,6845961,202.70714,98913.85,15.0,1.1956534,0,0
9154812115,9154811817,6845961,202.7353,98913.51,15.0,1.1956491,0,0
9154905761,9154882043,6845961,202.71652,98913.68,15.0,1.1956513,0,0
9154999562,9154967991,6845961,202.7259,98913.61,15.0,1.1956505,0,0
9155108994,9155077402,6845961,202.71652,98913.695,15.0,1.1956515,0,0
9155187003,9155163294,6845961,202.7353,98913.51,15.0,1.1956491,0,0
9155296378,9155264843,6845961,202.74469,98913.4,15.0,1.195648,0,0
9155374511,9155350776,6845961,202.7259,98913.586,15.0,1.1956501,0,0
9155483915,9155452339,6845961,202.81512,98912.58,15.0,1.195638,0,0
9155562008,9155538287,6845961,202.86208,98911.96,15.0,1.1956306,0,0
9155624499,9155624209,6845961,202.80104,98912.69,15.0,1.1956394,0,0
9155702724,9155686757,6845961,202.79164,98912.805,15.0,1.1956407,0,0
9155812030,9155780465,6845961,202.78226,98912.92,15.0,1.1956421,0,0
9155890129,9155874210,6845961,202.81042,98912.61,15.0,1.1956384,0,0
9155999521,9155967971,6845961,202.82921,98912.39,15.0,1.1956358,0,0
9156077669,9156061730,6845961,202.76347,98913.16,15.0,1.195645,0,0
9156140170,9156139873,6845961,202.78694,98912.88,15.0,1.1956416,0,0
9156233887,9156210154,6845961,202.77286,98913.03,15.0,1.1956434,0,0
9156327631,9156296079,6845961,202.79164,98912.83,15.0,1.195641,0,0
9156437001,9156405464,6845961,202.75877,98913.21,15.0,1.1956456,0,0
9156515227,9156483606,6845961,202.76817,98913.1,15.0,1.1956443,0,0
9156624521,9156592968,6845961,202.77286,98913.016,15.0,1.1956433,0,0
9156702627,9156678897,6845961,202.79634,98912.77,15.0,1.1956404,0,0
9156812041,9156780474,6845961,202.7353,98913.45,15.0,1.1956486,0,0
9156890360,9156866514,6845961,202.77756,98912.98,15.0,1.1956428,0,0
9156952645,9156952345,6845961,202.77286,98913.03,15.0,1.1956434,0,0
9157030798,9157014874,6845961,202.78226,98912.945,15.0,1.1956424,0,0
9157140173,9157108600,6845961,202.79634,98912.79,15.0,1.1956404,0,0
9157218253,9157202334,6845961,202.74469,98913.375,15.0,1.1956476,0,0
9157327633,9157296083,6845961,202.78226,98912.92,15.0,1.1956421,0,0
9157405821,9157389880,6845961,202.78694,98912.91,15.0,1.195642,0,0
9157468246,9157467956,6845961,202.79164,98912.85,15.0,1.1956413,0,0
9157562009,9157538279,6845961,202.75877,98913.2,15.0,1.1956456,0,0
9157655746,9157624276,6845961,202.75877,98913.19,15.0,1.1956453,0,0
9157765148,9157733583,6845961,202.74939,98913.3,15.0,1.1956466,0,0
9157843247,9157811711,6845961,202.77286,98913.03,15.0,1.1956434,0,0
9157952640,9157921091,6845961,202.74939,98913.34,15.0,1.1956472,0,0
9158030787,9158007041,6845961,202.76817,98913.09,15.0,1.1956443,0,0
9158140170,9158108613,6845961,202.74,98913.445,15.0,1.1956484,0,0
9158218243,9158194555,6845961,202.75409,98913.25,15.0,1.1956462,0,0
9158280743,9158280458,6845961,202.75409,98913.266,15.0,1.1956463,0,0
9158358876,9158342967,6845961,202.74939,98913.32,15.0,1.195647,0,0
9158468244,9158436714,6845961,202.7259,98913.57,15.0,1.19565,0,0
9158546405,9158530487,6845961,202.76817,98913.09,15.0,1.1956443,0,0
9158655781,9158624292,6845961,202.7353,98913.45,15.0,1.1956486,0,0
9158734056,9158718061,6845961,202.76347,98913.16,15.0,1.195645,0,0
9158796387,9158796094,6845961,202.76817,98913.09,15.0,1.1956443,0,0
9158890126,9158866395,6845961,202.71652,98913.72,15.0,1.1956518,0,0
9158984057,9158952398,6845961,202.74939,98913.305,15.0,1.1956468,0,0
9159093325,9159061761,6845961,202.79634,98912.79,15.0,1.1956404,0,0
9159171398,9159139867,6845961,202.74,98913.44,15.0,1.1956483,0,0
9159280744,9159249205,6845961,202.7259,98913.63,15.0,1.1956508,0,0
9159358873,9159335149,6845961,202.71182,98913.766,15.0,1.1956524,0,0
9159468250,9159436718,6845961,202.75877,98913.19,15.0,1.1956453,0,0
9159546557,9159522769,6845961,202.74939,98913.35,15.0,1.1956474,0,0
9159608884,9159608593,6845961,202.77286,98913.07,15.0,1.1956439,0,0
9159687059,9159671187,6845961,202.77756,98913.0,15.0,1.1956431,0,0
9159796378,9159764841,6845961,202.7353,98913.484,15.0,1.195649,0,0
9159874534,9159858591,6845961,202.76817,98913.09,15.0,1.1956443,0,0
9159983915,9159952338,6845961,202.74939,98913.3,15.0,1.1956466,0,0
9160062008,9160046104,6845961,202.78226,98912.93,15.0,1.1956422,0,0
9160124516,9160124225,6845961,202.77286,98913.07,15.0,1.1956439,0,0
9160218260,9160194521,6845961,202.79634,98912.734,15.0,1.1956398,0,0
9160312018,9160280467,6845961,202.75877,98913.19,15.0,1.1956453,0,0
9160421378,9160389841,6845961,202.76817,98913.09,15.0,1.1956443,0,0
9160499629,9160468024,6845961,202.74939,98913.32,15.0,1.195647,0,0
9160609039,9160577456,6845961,202.76817,98913.09,15.0,1.1956443,0,0
9160687008,9160663300,6845961,202.76817,98913.08,15.0,1.195644,0,0
9160796610,9160764893,6845961,202.77286,98913.03,15.0,1.1956434,0,0
9160874517,9160850784,6845961,202.75877,98913.22,15.0,1.1956457,0,0
9160937023,9160936715,6845961,202.7353,98913.49,15.0,1.195649,0,0
9161015184,9160999244,6845961,202.74939,98913.31,15.0,1.1956469,0,0
9161124523,9161092971,6845961,202.76347,98913.16,15.0,1.195645,0,0
9161202710,9161186714,6845961,202.74939,98913.3,15.0,1.1956466,0,0
9161312030,9161280554,6845961,202.7353,98913.45,15.0,1.1956486,0,0
9161390235,9161374303,6845961,202.77286,98913.03,15.0,1.1956434,0,0
9161452657,9161452357,6845961,202.76347,98913.164,15.0,1.1956451,0,0
9161546473,9161522654,6845961,202.78694,98912.86,15.0,1.1956414,0,0
9161640252,9161608647,6845961,202.76817,98913.09,15.0,1.1956443,0,0
9161749521,9161717959,6845961,202.78226,98912.92,15.0,1.1956421,0,0
9161827638,9161796077,6845961,202.7306,98913.54,15.0,1.1956496,0,0
9161937006,9161905475,6845961,202.7353,98913.49,15.0,1.195649,0,0
